kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2441562,13,1183.880907,1183.983079,1183.901341,1.09E+33,FALSE,3611,0.378,4.878,0.010809241,0.102171981,56016.88091,56016.98308,56016.90134
2441562,15,1466.886077,1466.947376,1466.90651,1.25E+33,FALSE,3611,0.378,4.878,0.006693738,0.061298637,56299.88608,56299.94738,56299.90651
2441562,8,799.7901712,799.8719079,799.8310395,1.30E+33,FALSE,3611,0.378,4.878,0.012177108,0.081736781,55632.79017,55632.87191,55632.83104
2441562,9,852.7154858,852.7972244,852.7563551,1.34E+33,FALSE,3611,0.378,4.878,0.008711148,0.081738622,55685.71549,55685.79722,55685.75636
2441562,1,138.6034517,138.7056243,138.6238862,1.60E+33,FALSE,3611,0.378,4.878,0.012016773,0.102172601,54971.60345,54971.70562,54971.62389
2441562,9,894.7085214,894.8106935,894.7493903,1.76E+33,FALSE,3611,0.378,4.878,0.010238693,0.102172103,55727.70852,55727.81069,55727.74939
2441562,16,1503.849669,1503.931403,1503.870102,2.31E+33,FALSE,3611,0.378,4.878,0.024089616,0.081734067,56336.84967,56336.9314,56336.8701
2441562,6,609.9263281,610.0284937,609.9467612,2.40E+33,FALSE,3611,0.378,4.878,0.047547622,0.102165569,55442.92633,55443.02849,55442.94676
2441562,5,452.7672849,452.8898918,452.8081539,2.83E+33,FALSE,3611,0.378,4.878,0.009573073,0.122606935,55285.76728,55285.88989,55285.80815
2441562,14,1311.657284,1311.779887,1311.698151,3.12E+33,FALSE,3611,0.378,4.878,0.019552906,0.122602874,56144.65728,56144.77989,56144.69815
2441562,5,523.4504701,523.5935111,523.4709046,3.40E+33,FALSE,3611,0.378,4.878,0.036942479,0.143041,55356.45047,55356.59351,55356.4709
2557669,6,573.0439732,573.105274,573.0644068,1.19E+33,FALSE,3671,0.43,4.827,0.010130858,0.061300838,55406.04397,55406.10527,55406.06441
2557669,3,315.0658649,315.1475952,315.0862976,1.38E+33,FALSE,3671,0.43,4.827,0.008322424,0.081730303,55148.06586,55148.1476,55148.0863
2557669,3,270.7271637,270.8088943,270.7475963,1.43E+33,FALSE,3671,0.43,4.827,0.016003107,0.081730672,55103.72716,55103.80889,55103.7476
2557669,6,605.8394825,605.9007817,605.8599155,1.58E+33,FALSE,3671,0.43,4.827,0.012703244,0.06129928,55438.83948,55438.90078,55438.85992
2557669,3,292.5287472,292.5900448,292.5491797,1.69E+33,FALSE,3671,0.43,4.827,0.009991758,0.061297678,55125.52875,55125.59004,55125.54918
2557669,13,1244.633187,1244.73536,1244.674056,1.75E+33,FALSE,3671,0.43,4.827,0.678179163,0.102172745,56077.63319,56077.73536,56077.67406
2557669,14,1368.952109,1369.013407,1368.972542,1.98E+33,FALSE,3671,0.43,4.827,0.010889965,0.061298528,56201.95211,56202.01341,56201.97254
2557669,16,1518.13295,1518.194252,1518.153384,2.24E+33,FALSE,3671,0.43,4.827,0.01050944,0.061301664,56351.13295,56351.19425,56351.15338
2557669,1,160.5706586,160.6319613,160.5910929,2.27E+33,FALSE,3671,0.43,4.827,0.006828123,0.061302616,54993.57066,54993.63196,54993.59109
2557669,16,1542.265609,1542.326912,1542.286043,2.42E+33,FALSE,3671,0.43,4.827,0.019759356,0.06130279,56375.26561,56375.32691,56375.28604
