kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
4472809,11,1015.389235,1015.511831,1015.409667,3.02E+36,FALSE,8659,2.973,3.791,0.006417118,0.122596775,55848.38923,55848.51183,55848.40967
4472809,13,1198.940918,1199.104394,1198.981787,3.35E+36,FALSE,8659,2.973,3.791,0.008612618,0.163475689,56031.94092,56032.10439,56031.98179
4472809,5,505.6721719,505.8356485,505.7130412,4.79E+36,FALSE,8659,2.973,3.791,0.009709935,0.163476554,55338.67217,55338.83565,55338.71304
4550962,7,644.3146293,644.4372256,644.3554948,1.20E+37,FALSE,7528,4.022,3.507,0.021953563,0.122596285,55477.31463,55477.43723,55477.35549
4567400,8,798.9523524,799.0136547,798.9727865,3.73E+35,FALSE,7912,2.452,3.934,0.003097746,0.061302261,55631.95235,55632.01365,55631.97279
4641547,16,1551.808466,1551.910637,1551.849334,2.67E+35,FALSE,7675,1.887,4.115,0.0024883,0.102171496,56384.80847,56384.91064,56384.84933
4641547,7,658.9852203,659.2099792,659.005653,5.34E+35,FALSE,7675,1.887,4.115,0.003557355,0.224758938,55491.98522,55492.20998,55492.00565
4768668,10,955.703976,955.7857108,955.7244097,8.53E+35,FALSE,7919,1.997,4.058,0.007986515,0.08173477,55788.70398,55788.78571,55788.72441
4921489,11,1021.294066,1021.375797,1021.314499,4.84E+35,FALSE,8404,3.106,3.756,0.00154643,0.081730912,55854.29407,55854.3758,55854.3145
4946049,9,887.7602903,887.8215939,887.7807249,3.50E+35,FALSE,8046,3.339,3.704,0.001484214,0.061303625,55720.76029,55720.82159,55720.78072
4995049,11,1096.853984,1096.956149,1096.89485,1.83E+35,FALSE,8173,3.169,3.744,0.000770412,0.102165203,55929.85398,55929.95615,55929.89485
4995049,11,1093.584697,1093.80946,1093.625563,3.67E+35,FALSE,8173,3.169,3.744,0.001305481,0.224763266,55926.5847,55926.80946,55926.62556
4999645,11,1093.584755,1093.768651,1093.62562,3.01E+35,FALSE,9036,2.186,4.093,0.000909892,0.183896714,55926.58475,55926.76865,55926.62562
5106287,17,1576.615356,1576.67666,1576.635791,2.12E+35,FALSE,7894,3.03,3.75,0.001161172,0.061303409,56409.61536,56409.67666,56409.63579
5126115,1,134.6998387,134.7611424,134.7202733,3.98E+35,FALSE,7537,3.881,3.565,0.001455658,0.061303695,54967.69984,54967.76114,54967.72027
5129738,16,1503.68635,1503.74765,1503.706783,1.38E+35,FALSE,9296,2.253,4.085,0.001032572,0.061299834,56336.68635,56336.74765,56336.70678
5129777,4,439.3414392,439.4027417,439.3618733,1.23E+36,FALSE,8340,3.15,3.751,0.003904686,0.061302545,55272.34144,55272.40274,55272.36187
5201872,2,257.6302447,257.6915437,257.6506777,1.03E+34,FALSE,8122,2.25,3.997,0.001319831,0.061298953,55090.63024,55090.69154,55090.65068
5201872,11,1084.45163,1084.615091,1084.472062,8.03E+34,FALSE,8122,2.25,3.997,0.001491253,0.163461471,55917.45163,55917.61509,55917.47206
5201872,15,1396.087375,1396.250837,1396.107808,2.52E+35,FALSE,8122,2.25,3.997,0.000856041,0.163461746,56229.08738,56229.25084,56229.10781
5273195,2,186.7055408,186.8077107,186.7259747,3.04E+35,FALSE,8560,2.907,3.806,0.001202208,0.102169866,55019.70554,55019.80771,55019.72597
5307990,0,121.6624652,121.7237691,121.6828999,1.30E+35,FALSE,9456,2.022,4.172,0.00092134,0.061303823,54954.66247,54954.72377,54954.6829
5307990,5,529.0080091,529.0693125,529.0284436,1.63E+35,FALSE,9456,2.022,4.172,0.001150542,0.061303444,55362.00801,55362.06931,55362.02844
5307990,13,1204.764341,1204.825644,1204.784775,2.84E+35,FALSE,9456,2.022,4.172,0.000762091,0.061303291,56037.76434,56037.82564,56037.78478
5307990,7,665.2793715,665.3406693,665.2998041,3.52E+35,FALSE,9456,2.022,4.172,0.002290394,0.061297871,55498.27937,55498.34067,55498.2998
5356665,8,742.2694485,742.3716147,742.2898816,8.01E+34,FALSE,7663,2.772,3.842,0.001054122,0.102166177,55575.26945,55575.37161,55575.28988
5360548,6,552.3851136,552.4668499,552.4055477,3.87E+35,FALSE,8645,2.851,3.819,0.002465262,0.08173626,55385.38511,55385.46685,55385.40555
5377574,4,415.862947,415.9242486,415.8833808,1.84E+35,FALSE,7640,2.911,3.83,0.000827257,0.061301596,55248.86295,55248.92425,55248.88338
