kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
3239219,15,1388.792702,1388.874433,1388.813135,4.13E+34,FALSE,6082,1.275,4.249,0.004630493,0.081730909,56221.7927,56221.87443,56221.81313
3239219,6,617.1801187,617.2414178,617.2005516,6.81E+34,FALSE,6082,1.275,4.249,0.002819908,0.061299132,55450.18012,55450.24142,55450.20055
3239219,13,1240.648011,1240.729749,1240.668445,7.83E+34,FALSE,6082,1.275,4.249,0.005347101,0.081738525,56073.64801,56073.72975,56073.66845
3239219,2,233.0900555,233.1513552,233.1104888,8.85E+34,FALSE,6082,1.275,4.249,0.003497528,0.061299743,55066.09006,55066.15136,55066.11049
3239219,8,801.0161614,801.0978981,801.0365955,8.88E+34,FALSE,6082,1.275,4.249,0.006097326,0.081736695,55634.01616,55634.0979,55634.0366
3239219,8,752.710687,752.8128536,752.7515536,1.11E+35,FALSE,6082,1.275,4.249,0.004581282,0.102166647,55585.71069,55585.81285,55585.75155
3239219,5,517.0543666,517.1769736,517.0748011,1.52E+35,FALSE,6082,1.275,4.249,0.0118305,0.122607046,55350.05437,55350.17697,55350.0748
3242039,16,1540.916597,1540.9779,1540.937031,4.52E+34,FALSE,6708,1.173,4.365,0.002922867,0.06130244,56373.9166,56373.9779,56373.93703
3242039,1,140.4015169,140.483255,140.4219514,9.51E+34,FALSE,6708,1.173,4.365,0.004612316,0.081738099,54973.40152,54973.48326,54973.42195
3242039,14,1341.715099,1341.796832,1341.735532,9.97E+34,FALSE,6708,1.173,4.365,0.0048346,0.081733595,56174.7151,56174.79683,56174.73553
3247306,8,779.7442803,779.8055818,779.7647142,6.32E+34,FALSE,6365,1.219,4.281,0.003843835,0.061301503,55612.74428,55612.80558,55612.76471
3247306,7,642.169672,642.2514029,642.1901047,1.22E+35,FALSE,6365,1.219,4.281,0.006721509,0.081730872,55475.16967,55475.2514,55475.1901
3335782,17,1561.105874,1561.167177,1561.126308,6.75E+34,FALSE,6528,1.308,4.244,0.003892944,0.061303278,56394.10587,56394.16718,56394.12631
3456790,16,1472.341822,1472.403121,1472.362255,6.78E+34,FALSE,6607,1.267,4.314,0.003978842,0.06129872,56305.34182,56305.40312,56305.36226
3530450,13,1231.738943,1231.800247,1231.759378,2.74E+34,FALSE,6046,1.292,4.171,0.002268719,0.061303812,56064.73894,56064.80025,56064.75938
3546821,6,620.0815633,620.1428623,620.1019963,2.13E+34,FALSE,6014,1.258,4.264,0.001643653,0.061299003,55453.08156,55453.14286,55453.102
3548134,15,1388.220569,1388.281867,1388.241002,4.16E+34,FALSE,6429,1.173,4.378,0.003088979,0.06129815,56221.22057,56221.28187,56221.241
3548134,7,649.2188014,649.2800994,649.2392341,7.23E+34,FALSE,6429,1.173,4.378,0.005493759,0.061298002,55482.2188,55482.2801,55482.23923
3641330,13,1212.46885,1212.530153,1212.489284,1.80E+35,FALSE,6573,1.382,4.308,0.010400709,0.061303727,56045.46885,56045.53015,56045.48928
3643968,13,1231.861223,1231.922526,1231.881657,8.27E+34,FALSE,6478,1.188,4.371,0.003171594,0.0613039,56064.86122,56064.92253,56064.88166
3654387,13,1256.668621,1256.729925,1256.689056,6.38E+34,FALSE,6313,1.314,4.281,0.00496704,0.061303605,56089.66862,56089.72992,56089.68906
3659078,12,1106.048964,1106.110263,1106.069397,6.65E+34,FALSE,6419,1.178,4.376,0.002355417,0.061298888,55939.04896,55939.11026,55939.0694
3663010,9,865.4458789,865.5071829,865.4663136,1.86E+35,FALSE,6500,1.187,4.371,0.020051088,0.061303986,55698.44588,55698.50718,55698.46631
3750964,5,507.7770578,507.8383615,507.7974923,1.29E+35,FALSE,6799,1.375,4.199,0.00758738,0.061303634,55340.77706,55340.83836,55340.79749
3848115,3,282.578399,282.6396969,282.5988315,1.29E+35,FALSE,6084,1.199,4.382,0.01674363,0.061297904,55115.5784,55115.6397,55115.59883
3849302,9,904.8642996,904.9256025,904.8847339,3.51E+34,FALSE,6244,1.162,4.334,0.004312651,0.06130289,55737.8643,55737.9256,55737.88473
3852772,4,424.6496253,424.7109277,424.6700594,6.07E+33,FALSE,6534,1.329,4.227,0.001175469,0.061302363,55257.64963,55257.71093,55257.67006
3854533,16,1472.6074,1472.668699,1472.627833,3.28E+34,FALSE,6511,1.368,4.236,0.001491437,0.061298809,56305.6074,56305.6687,56305.62783
3854533,9,903.556441,903.6381783,903.5768753,5.55E+34,FALSE,6511,1.368,4.236,0.001923399,0.081737367,55736.55644,55736.63818,55736.57688
3854533,12,1123.662303,1123.744036,1123.682736,6.28E+34,FALSE,6511,1.368,4.236,0.0029049,0.081733292,55956.6623,55956.74404,55956.68274
3854533,5,522.1220604,522.2037983,522.1629293,1.01E+35,FALSE,6511,1.368,4.236,0.003885148,0.081737845,55355.12206,55355.2038,55355.16293
3854533,2,199.9263878,200.0489906,199.9468217,1.22E+35,FALSE,6511,1.368,4.236,0.003235014,0.122602737,55032.92639,55033.04899,55032.94682
3867632,12,1132.285187,1132.346487,1132.30562,3.03E+35,FALSE,6418,1.171,4.395,0.023251032,0.06130018,55965.28519,55965.34649,55965.30562
3972229,7,662.1733491,662.2346469,662.1937817,4.35E+34,FALSE,6552,1.176,4.327,0.002154737,0.061297786,55495.17335,55495.23465,55495.19378
3972229,3,339.3813061,339.4426039,339.4017387,4.40E+34,FALSE,6552,1.176,4.327,0.001793935,0.061297857,55172.38131,55172.4426,55172.40174
3972229,11,1088.333759,1088.41549,1088.374624,4.87E+34,FALSE,6552,1.176,4.327,0.003331649,0.081730929,55921.33376,55921.41549,55921.37462
3973438,4,409.09924,409.1605413,409.1196739,3.15E+34,FALSE,6392,1.162,4.399,0.002624273,0.061301299,55242.09924,55242.16054,55242.11967
4045103,13,1253.092919,1253.154222,1253.113353,1.34E+35,FALSE,6446,1.385,4.192,0.002669335,0.061303374,56086.09292,56086.15422,56086.11335
4056295,15,1419.155464,1419.216762,1419.175897,4.60E+34,FALSE,6070,1.152,4.339,0.003693703,0.061297795,56252.15546,56252.21676,56252.1759
4078505,5,471.0762125,471.1375162,471.0966471,9.56E+34,FALSE,6469,1.193,4.385,0.006857956,0.061303702,55304.07621,55304.13752,55304.09665
4144238,7,661.2736914,661.355422,661.2941241,4.11E+34,FALSE,6154,1.334,4.201,0.003741072,0.081730526,55494.27369,55494.35542,55494.29412
4160064,16,1488.913002,1488.974302,1488.933435,5.82E+34,FALSE,6667,1.213,4.358,0.003604251,0.061299826,56321.913,56321.9743,56321.93344
4170304,9,821.9612125,822.0225157,821.9816469,4.54E+34,FALSE,6235,1.329,4.27,0.003813685,0.061303217,55654.96121,55655.02252,55654.98165
4176124,13,1203.415919,1203.477223,1203.436354,4.46E+34,FALSE,6140,1.153,4.354,0.004209503,0.061303548,56036.41592,56036.47722,56036.43635
4180140,16,1489.852998,1489.914298,1489.873432,1.20E+35,FALSE,6466,1.154,4.386,0.006863885,0.061299319,56322.853,56322.9143,56322.87343
4269449,13,1231.799726,1231.86103,1231.820161,1.97E+34,FALSE,6385,1.349,4.174,0.001162046,0.061303797,56064.79973,56064.86103,56064.82016
4276282,13,1241.097355,1241.158658,1241.117789,5.79E+34,FALSE,6559,1.218,4.357,0.005769133,0.061303905,56074.09735,56074.15866,56074.11779
4277725,16,1543.45039,1543.511692,1543.470824,8.20E+34,FALSE,6282,1.204,4.285,0.001233225,0.061302371,56376.45039,56376.51169,56376.47082
4284899,1,152.4780555,152.539359,152.49849,4.66E+34,FALSE,6496,1.176,4.365,0.003386942,0.061303503,54985.47806,54985.53936,54985.49849
4347534,5,489.8564123,489.9585849,489.8972813,6.99E+34,FALSE,6018,1.233,4.227,0.005934687,0.102172644,55322.85641,55322.95858,55322.89728
4366187,12,1122.477207,1122.538507,1122.49764,3.19E+34,FALSE,6057,1.26,4.282,0.002658355,0.061300059,55955.47721,55955.53851,55955.49764
4374768,5,484.8697475,484.9310513,484.8901821,2.28E+34,FALSE,6369,1.238,4.29,0.001612296,0.061303795,55317.86975,55317.93105,55317.89018
4374768,9,899.2446824,899.32642,899.2651168,4.55E+34,FALSE,6369,1.238,4.29,0.002412716,0.081737635,55732.24468,55732.32642,55732.26512
4374890,7,679.5409045,679.6022023,679.5613372,1.05E+35,FALSE,6401,1.15,4.389,0.008415094,0.061297752,55512.5409,55512.6022,55512.56134
4375925,15,1392.797622,1392.85892,1392.818055,1.71E+34,FALSE,6399,1.198,4.354,0.001407914,0.061298133,56225.79762,56225.85892,56225.81805
4375925,13,1206.808159,1206.869462,1206.828593,2.80E+34,FALSE,6399,1.198,4.354,0.001700149,0.061303537,56039.80816,56039.86946,56039.82859
4390625,6,602.1618314,602.2844318,602.1822648,1.26E+35,FALSE,6995,1.4,4.19,0.002658691,0.122600449,55435.16183,55435.28443,55435.18226
4447139,7,687.3660061,687.4273041,687.3864388,4.14E+34,FALSE,6078,1.194,4.223,0.002402284,0.061298008,55520.36601,55520.4273,55520.38644
4458638,9,900.5526921,900.6139951,900.5731265,7.32E+34,FALSE,6302,1.298,4.281,0.004576651,0.061302925,55733.55269,55733.614,55733.57313
4458638,6,584.1188907,584.2006248,584.1393242,7.61E+34,FALSE,6302,1.298,4.281,0.004141629,0.081734106,55417.11889,55417.20062,55417.13932
4458638,16,1501.929073,1502.072107,1501.949506,1.58E+35,FALSE,6302,1.298,4.281,0.004537641,0.143034609,56334.92907,56335.07211,56334.94951
