kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,Prot,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD,Prot source
4550741,17,1560.962978,1561.024281,1560.983412,5.68E+34,FALSE,5833,0.94,4.48,0.5,0.009942581,0.061303207,56393.96298,56394.02428,56393.98341,This work
4550881,13,1231.800098,1231.861402,1231.820533,3.40E+34,FALSE,5733,0.979,4.397,NA,0.00274403,0.061303663,56064.8001,56064.8614,56064.82053,NA
4567215,17,1561.003488,1561.064791,1561.023922,1.39E+34,FALSE,5945,0.913,4.51,NA,0.002387773,0.061303041,56394.00349,56394.06479,56394.02392,NA
4569087,7,684.403835,684.4651327,684.4242676,7.17E+34,FALSE,5757,1.017,4.366,NA,0.004403363,0.061297689,55517.40383,55517.46513,55517.42427,NA
4569942,11,1004.539403,1004.600702,1004.559836,4.23E+34,FALSE,5291,0.926,4.423,NA,0.005018038,0.061298674,55837.5394,55837.6007,55837.55984,NA
4574344,11,1030.570813,1030.632111,1030.591246,1.76E+34,FALSE,5721,0.954,4.403,4,0.00467436,0.061297916,55863.57081,55863.63211,55863.59125,This work
4574344,13,1264.924021,1264.985325,1264.944456,2.15E+34,FALSE,5721,0.954,4.403,4,0.003688078,0.061303437,56097.92402,56097.98532,56097.94446,This work
4574344,9,871.9440959,872.0053997,871.9645305,2.50E+34,FALSE,5721,0.954,4.403,4,0.004297335,0.061303761,55704.9441,55705.0054,55704.96453,This work
4574344,4,415.4951118,415.5564135,415.5155457,2.65E+34,FALSE,5721,0.954,4.403,4,0.0055,0.061301686,55248.49511,55248.55641,55248.51555,This work
4574344,1,150.7616249,150.8229283,150.7820593,2.67E+34,FALSE,5721,0.954,4.403,4,0.0049,0.061303435,54983.76162,54983.82293,54983.78206,This work
4574344,5,516.8702196,516.931523,516.890654,2.75E+34,FALSE,5721,0.954,4.403,4,0.0053,0.061303423,55349.87022,55349.93152,55349.89065,This work
4574344,13,1240.402556,1240.484295,1240.422991,2.86E+34,FALSE,5721,0.954,4.403,4,0.004238257,0.081738381,56073.40256,56073.48429,56073.42299,This work
4574344,9,852.6947011,852.7560049,852.7151357,3.00E+34,FALSE,5721,0.954,4.403,4,0.004710238,0.061303769,55685.6947,55685.756,55685.71514,This work
4574344,7,686.0385307,686.120261,686.0793958,4.90E+34,FALSE,5721,0.954,4.403,4,0.005714764,0.081730313,55519.03853,55519.12026,55519.0794,This work
4574344,7,649.8728221,649.954553,649.8932549,5.34E+34,FALSE,5721,0.954,4.403,4,0.005728446,0.081730939,55482.87282,55482.95455,55482.89325,This work
4574344,7,634.9160177,634.9977493,634.9568835,5.34E+34,FALSE,5721,0.954,4.403,4,0.012133635,0.081731601,55467.91602,55467.99775,55467.95688,This work
4574344,3,335.9690486,336.0303466,335.9894813,5.62E+34,FALSE,5721,0.954,4.403,4,0.0067,0.061297957,55168.96905,55169.03035,55168.98948,This work
4574344,3,348.2082396,348.269538,348.2286724,5.77E+34,FALSE,5721,0.954,4.403,4,0.0056,0.061298322,55181.20824,55181.26954,55181.22867,This work
4577522,9,820.1016125,820.1629156,820.1220469,2.43E+34,FALSE,5514,0.928,4.42,NA,0.006199732,0.061303082,55653.10161,55653.16292,55653.12205,NA
4577522,9,871.882743,871.9644813,871.9031776,3.24E+34,FALSE,5514,0.928,4.42,NA,0.004917587,0.08173838,55704.88274,55704.96448,55704.90318,NA
4577565,15,1389.119823,1389.181121,1389.140256,8.64E+33,FALSE,5771,0.984,4.379,NA,0.001443055,0.061298297,56222.11982,56222.18112,56222.14026,NA
4587266,10,944.7514707,944.8127724,944.7719046,9.64E+34,FALSE,5659,0.904,4.528,NA,0.020751726,0.061301718,55777.75147,55777.81277,55777.7719,NA
4634412,11,1060.749041,1060.810339,1060.769474,1.21E+34,FALSE,5415,0.904,4.427,NA,0.004045686,0.061298209,55893.74904,55893.81034,55893.76947,NA
4636771,15,1443.919458,1443.980756,1443.939891,1.50E+34,FALSE,5575,0.931,4.455,16.827,0.003526912,0.061298307,56276.91946,56276.98076,56276.93989,McQuillan et al.(2014)
4637765,17,1561.187935,1561.249239,1561.20837,2.56E+34,FALSE,5857,1.023,4.394,NA,0.003512116,0.061303277,56394.18794,56394.24924,56394.20837,NA
4639895,17,1561.065261,1561.126564,1561.085696,4.33E+34,FALSE,5751,0.94,4.508,NA,0.008052785,0.061303252,56394.06526,56394.12656,56394.0857,NA
4639934,11,1085.840601,1085.9019,1085.861034,2.30E+34,FALSE,5779,0.922,4.443,NA,0.006515793,0.06129888,55918.8406,55918.9019,55918.86103,NA
4646333,10,933.921546,934.0032814,933.9419798,2.83E+34,FALSE,5361,0.953,4.46,11,0.004721556,0.081735416,55766.92155,55767.00328,55766.94198,This work
4650607,11,1092.317958,1092.379257,1092.338391,1.43E+35,FALSE,5957,0.971,4.498,NA,0.037209981,0.061298665,55925.31796,55925.37926,55925.33839,NA
4650835,17,1561.167172,1561.228475,1561.187606,2.19E+34,FALSE,5411,0.998,4.377,NA,0.004704508,0.061303142,56394.16717,56394.22847,56394.18761,NA
4650882,15,1386.401874,1386.463172,1386.422307,3.72E+34,FALSE,5831,1.077,4.433,NA,0.005018446,0.061298261,56219.40187,56219.46317,56219.42231,NA
4651519,11,1053.271098,1053.332395,1053.29153,1.64E+34,FALSE,5692,0.976,4.378,17,0.002160076,0.061297773,55886.2711,55886.3324,55886.29153,This work
4660691,5,498.6222685,498.6835722,498.6427031,1.13E+35,FALSE,5780,1,4.438,0.5,0.0081,0.06130372,55331.62227,55331.68357,55331.6427,This work
4660691,11,1002.904734,1002.966033,1002.925167,1.44E+35,FALSE,5780,1,4.438,0.5,0.023187252,0.061298722,55835.90473,55835.96603,55835.92517,This work
4660797,4,418.6215764,418.6828783,418.6420105,1.80E+34,FALSE,5877,1.049,4.405,4,0.0024,0.061301944,55251.62158,55251.68288,55251.64201,This work
4667313,17,1560.982928,1561.044232,1561.003363,2.39E+34,FALSE,5997,0.904,4.522,9,0.004032115,0.061303171,56393.98293,56394.04423,56394.00336,This work
4672706,1,157.0349345,157.0962378,157.0553689,3.11E+34,FALSE,5794,0.9,4.526,14,0.0061,0.061303344,54990.03493,54990.09624,54990.05537,This work
4677200,10,978.7530093,978.8143093,978.7734426,2.81E+34,FALSE,5632,1.027,4.396,NA,0.004389139,0.061300001,55811.75301,55811.81431,55811.77344,NA
4677300,5,488.6703484,488.7725214,488.6907831,7.12E+33,FALSE,5450,0.989,4.395,10,0.0016,0.102173047,55321.67035,55321.77252,55321.69078,This work
4677300,10,956.9913093,957.0934779,957.0321768,7.45E+33,FALSE,5450,0.989,4.395,10,0.00127445,0.102168578,55789.99131,55790.09348,55790.03218,This work
4732337,6,560.9061622,560.9878975,560.9265961,3.03E+34,FALSE,5780,1,4.438,NA,0.0025,0.081735346,55393.90616,55393.9879,55393.9266,NA
4732337,16,1535.052442,1535.113745,1535.072877,3.07E+34,FALSE,5780,1,4.438,NA,0.004324245,0.061302345,56368.05244,56368.11374,56368.07288,NA
4736272,14,1301.583219,1301.64452,1301.603652,3.44E+34,FALSE,5568,1.081,4.34,NA,0.005549864,0.061301713,56134.58322,56134.64452,56134.60365,NA
4738364,4,392.3438307,392.4051316,392.3642643,2.75E+34,FALSE,5893,1.14,4.344,NA,0.0053,0.061300895,55225.34383,55225.40513,55225.36426,NA
4741685,3,336.9087008,336.9904317,336.9291334,2.76E+34,FALSE,5873,0.95,4.384,0.5,0.0035,0.081730936,55169.9087,55169.99043,55169.92913,This work
4741942,13,1231.697782,1231.759086,1231.718217,4.81E+34,FALSE,5984,0.906,4.521,13,0.008758876,0.061303793,56064.69778,56064.75909,56064.71822,This work
4749898,3,334.3343255,334.3956235,334.3547581,8.81E+34,FALSE,5763,0.904,4.527,0.5,0.0196,0.061297959,55167.33433,55167.39562,55167.35476,This work
4749898,17,1562.78132,1562.92436,1562.801754,2.63E+35,FALSE,5763,0.904,4.527,0.5,0.022197121,0.143040469,56395.78132,56395.92436,56395.80175,This work
4749912,3,267.0905207,267.1518192,267.1109535,3.39E+34,FALSE,5734,1.127,4.259,5,0.004,0.061298438,55100.09052,55100.15182,55100.11095,This work
4749912,2,231.6596051,231.720905,231.6800383,3.81E+34,FALSE,5734,1.127,4.259,5,0.0046,0.061299916,55064.65961,55064.7209,55064.68004,This work
4749912,2,187.6250796,187.6863816,187.6455136,3.81E+34,FALSE,5734,1.127,4.259,5,0.0053,0.061302,55020.62508,55020.68638,55020.64551,This work
4749912,2,175.6302741,175.7120108,175.6711423,4.85E+34,FALSE,5734,1.127,4.259,5,0.0035,0.08173666,55008.63027,55008.71201,55008.67114,This work
4749912,3,293.2852303,293.3465281,293.3056628,4.94E+34,FALSE,5734,1.127,4.259,5,0.0021,0.061297812,55126.28523,55126.34653,55126.30566,This work
4749912,1,142.4449125,142.5266505,142.4857814,6.57E+34,FALSE,5734,1.127,4.259,5,0.0067,0.081737985,54975.44491,54975.52665,54975.48578,This work
4749912,11,1053.496018,1053.577748,1053.51645,7.36E+34,FALSE,5734,1.127,4.259,5,0.006600571,0.0817303,55886.49602,55886.57775,55886.51645,This work
4749912,11,1024.95166,1025.033391,1024.972093,7.36E+34,FALSE,5734,1.127,4.259,5,0.004074664,0.081730709,55857.95166,55858.03339,55857.97209,This work
4749912,15,1462.799724,1462.881455,1462.820157,7.38E+34,FALSE,5734,1.127,4.259,5,0.008164855,0.081731254,56295.79972,56295.88146,56295.82016,This work
4749912,11,1068.370949,1068.473112,1068.411814,9.58E+34,FALSE,5734,1.127,4.259,5,0.010869812,0.102163105,55901.37095,55901.47311,55901.41181,This work
4749912,4,411.4901758,411.5514774,411.5106097,1.00E+35,FALSE,5734,1.127,4.259,5,0.0029,0.061301629,55244.49018,55244.55148,55244.51061,This work
4749912,4,427.9804209,428.0825915,428.0212891,1.26E+35,FALSE,5734,1.127,4.259,5,0.0133,0.102170586,55260.98042,55261.08259,55261.02129,This work
4753678,3,320.7875479,320.8488456,320.8079805,4.43E+34,FALSE,5981,0.981,4.439,NA,0.0064,0.061297755,55153.78755,55153.84885,55153.80798,NA
4754260,15,1428.983733,1429.065464,1429.004166,3.35E+34,FALSE,5787,0.914,4.392,16.79,0.004601784,0.081730271,56261.98373,56262.06546,56262.00417,Santos et al. (2021)
4754260,7,637.5722096,637.6743737,637.6130752,1.05E+35,FALSE,5787,0.914,4.392,16.79,0.007567413,0.102164073,55470.57221,55470.67437,55470.61308,Santos et al. (2021)
4754546,13,1232.33096,1232.392263,1232.351394,3.81E+34,FALSE,5780,1,4.438,NA,0.006124031,0.061303765,56065.33096,56065.39226,56065.35139,NA
4754946,8,758.0235093,758.0848095,758.0439427,3.67E+34,FALSE,5945,1.003,4.386,NA,0.005938353,0.061300184,55591.02351,55591.08481,55591.04394,NA
4755317,16,1510.388543,1510.449844,1510.408976,1.24E+36,FALSE,5780,1,4.438,NA,0.159061578,0.061300701,56343.38854,56343.44984,56343.40898,NA
4755317,16,1474.712133,1474.793865,1474.732566,1.69E+36,FALSE,5780,1,4.438,NA,0.268185463,0.081731839,56307.71213,56307.79386,56307.73257,NA
4755317,16,1555.792729,1555.874466,1555.813163,1.69E+36,FALSE,5780,1,4.438,NA,0.16907752,0.081737074,56388.79273,56388.87447,56388.81316,NA
4759114,5,470.8515421,470.9128457,470.8719766,9.61E+33,FALSE,5708,1.019,4.322,16,0.001,0.061303634,55303.85154,55303.91285,55303.87198,This work
4760642,12,1122.313807,1122.375107,1122.334241,4.14E+34,FALSE,5790,0.9,4.528,15.03,0.004661028,0.061299654,55955.31381,55955.37511,55955.33424,McQuillan et al.(2014)
4761792,4,393.5697562,393.6310567,393.5901897,5.81E+34,FALSE,5869,0.942,4.513,NA,0.0099,0.061300441,55226.56976,55226.63106,55226.59019,NA
4762048,15,1393.615025,1393.676323,1393.635458,7.33E+33,FALSE,5754,0.912,4.527,NA,0.001443876,0.061298185,56226.61502,56226.67632,56226.63546,NA
4769998,13,1236.80589,1236.867193,1236.826324,2.29E+34,FALSE,5295,0.937,4.416,22,0.007909476,0.061303837,56069.80589,56069.86719,56069.82632,This work
4771521,13,1231.697211,1231.758515,1231.717646,7.16E+34,FALSE,5973,0.935,4.506,NA,0.009946439,0.06130392,56064.69721,56064.75851,56064.71765,NA
4773088,13,1231.738056,1231.79936,1231.758491,1.37E+34,FALSE,5967,1.027,4.376,NA,0.001895395,0.061303928,56064.73806,56064.79936,56064.75849,NA
4774700,1,151.6196798,151.7014179,151.6401143,1.91E+34,FALSE,5780,1,4.438,NA,0.0016,0.081738105,54984.61968,54984.70142,54984.64011,NA
4824034,7,685.7520024,685.8133005,685.7724352,4.66E+34,FALSE,5795,1.01,4.422,7,0.006042732,0.061298018,55518.752,55518.8133,55518.77244,This work
4825286,14,1282.845195,1282.906497,1282.865629,3.10E+34,FALSE,5822,0.975,4.47,8,0.004697984,0.061302478,56115.84519,56115.9065,56115.86563,This work
4830696,12,1129.89458,1129.976314,1129.915014,4.57E+34,FALSE,5547,0.915,4.523,12,0.008836799,0.081733877,55962.89458,55962.97631,55962.91501,This work
4840420,13,1231.79972,1231.861024,1231.820155,4.33E+34,FALSE,5925,0.91,4.518,8,0.003410307,0.061303743,56064.79972,56064.86102,56064.82015,This work
4845401,2,190.628847,190.690149,190.649281,1.21E+35,FALSE,5957,0.971,4.498,3,0.0082,0.061302002,55023.62885,55023.69015,55023.64928,This work
4849860,13,1231.840408,1231.922147,1231.881278,6.18E+34,FALSE,5977,1.022,4.473,NA,0.006428642,0.081738484,56064.84041,56064.92215,56064.88128,NA
4851304,8,758.0643762,758.1256762,758.0848095,1.93E+34,FALSE,5604,0.936,4.451,1,0.009399968,0.061300038,55591.06438,55591.12568,55591.08481,This work
4851304,8,795.4784423,795.5397443,795.4988763,1.93E+34,FALSE,5604,0.936,4.451,1,0.002280124,0.061302025,55628.47844,55628.53974,55628.49888,This work
4851304,3,306.6483689,306.7096666,306.6688016,2.49E+34,FALSE,5604,0.936,4.451,1,0.0051,0.061297665,55139.64837,55139.70967,55139.6688,This work
4851304,8,756.3071093,756.3684093,756.3275427,2.74E+34,FALSE,5604,0.936,4.451,1,0.003267081,0.061299944,55589.30711,55589.36841,55589.32754,This work
4851304,15,1457.3239,1457.385198,1457.344332,2.91E+34,FALSE,5604,0.936,4.451,1,0.004909894,0.061298072,56290.3239,56290.3852,56290.34433,This work
4851304,3,276.796305,276.8780361,276.8167379,2.98E+34,FALSE,5604,0.936,4.451,1,0.0091,0.081731065,55109.79631,55109.87804,55109.81674,This work
4851304,15,1467.601572,1467.662871,1467.622005,2.99E+34,FALSE,5604,0.936,4.451,1,0.005708317,0.061298403,56300.60157,56300.66287,56300.622,This work
4851304,3,264.7818156,264.8635471,264.8022485,3.10E+34,FALSE,5604,0.936,4.451,1,0.0057,0.08173152,55097.78182,55097.86355,55097.80225,This work
4851304,15,1421.444262,1421.505559,1421.464694,3.38E+34,FALSE,5604,0.936,4.451,1,0.005275506,0.061297679,56254.44426,56254.50556,56254.46469,This work
4851304,4,401.4979799,401.5592808,401.5184136,3.50E+34,FALSE,5604,0.936,4.451,1,0.0051,0.061300861,55234.49798,55234.55928,55234.51841,This work
4851304,8,744.9462391,745.0279714,744.9666721,3.50E+34,FALSE,5604,0.936,4.451,1,0.004099739,0.081732375,55577.94624,55578.02797,55577.96667,This work
4851304,2,201.7040259,201.7653275,201.7244598,4.28E+34,FALSE,5604,0.936,4.451,1,0.0058,0.061301602,55034.70403,55034.76533,55034.72446,This work
4851304,11,1028.793235,1028.854533,1028.813667,4.29E+34,FALSE,5604,0.936,4.451,1,0.004036607,0.061297992,55861.79323,55861.85453,55861.81367,This work
4851304,11,1011.486695,1011.547994,1011.507128,4.29E+34,FALSE,5604,0.936,4.451,1,0.012536132,0.061298515,55844.4867,55844.54799,55844.50713,This work
4851304,3,271.156861,271.2590249,271.1977265,4.53E+34,FALSE,5604,0.936,4.451,1,0.0063,0.102163912,55104.15686,55104.25902,55104.19773,This work
4851304,15,1389.937136,1390.0393,1389.978001,4.95E+34,FALSE,5604,0.936,4.451,1,0.008657655,0.102163843,56222.93714,56223.0393,56222.978,This work
4851304,11,1060.565911,1060.627209,1060.586344,4.97E+34,FALSE,5604,0.936,4.451,1,0.006025197,0.061297669,55893.56591,55893.62721,55893.58634,This work
4851304,2,218.5618519,218.6435863,218.5822855,5.46E+34,FALSE,5604,0.936,4.451,1,0.0123,0.081734376,55051.56185,55051.64359,55051.58229,This work
4851304,2,232.7222493,232.8039827,232.7426827,5.50E+34,FALSE,5604,0.936,4.451,1,0.0077,0.081733439,55065.72225,55065.80398,55065.74268,This work
4851304,15,1427.90095,1428.003113,1427.921383,5.52E+34,FALSE,5604,0.936,4.451,1,0.012520932,0.102162763,56260.90095,56261.00311,56260.92138,This work
4851304,8,786.3240383,786.4670754,786.364906,5.68E+34,FALSE,5604,0.936,4.451,1,0.008197323,0.143037091,55619.32404,55619.46708,55619.36491,This work
4851304,2,203.2161311,203.2774325,203.2365649,5.72E+34,FALSE,5604,0.936,4.451,1,0.0046,0.061301431,55036.21613,55036.27743,55036.23656,This work
4851304,2,241.0181649,241.0998977,241.038598,5.82E+34,FALSE,5604,0.936,4.451,1,0.007,0.081732802,55074.01816,55074.0999,55074.0386,This work
4851304,4,430.4936463,430.5549486,430.5140804,5.96E+34,FALSE,5604,0.936,4.451,1,0.005,0.06130224,55263.49365,55263.55495,55263.51408,This work
4851304,2,188.1767394,188.2789097,188.1971734,6.60E+34,FALSE,5604,0.936,4.451,1,0.0174,0.102170252,55021.17674,55021.27891,55021.19717,This work
4851304,2,221.7494881,221.8312221,221.7699215,6.62E+34,FALSE,5604,0.936,4.451,1,0.0131,0.081734065,55054.74949,55054.83122,55054.76992,This work
4851304,17,1575.389128,1575.470866,1575.429997,6.71E+34,FALSE,5604,0.936,4.451,1,0.00626616,0.081737826,56408.38913,56408.47087,56408.43,This work
4851304,17,1579.966451,1580.048189,1579.986886,6.71E+34,FALSE,5604,0.936,4.451,1,0.0148138,0.081737973,56412.96645,56413.04819,56412.98689,This work
4851304,4,374.3624591,374.4237585,374.3828922,7.18E+34,FALSE,5604,0.936,4.451,1,0.0042,0.061299404,55207.36246,55207.42376,55207.38289,This work
4851304,2,244.8800381,244.9617707,244.9004712,8.07E+34,FALSE,5604,0.936,4.451,1,0.0076,0.081732659,55077.88004,55077.96177,55077.90047,This work
4851304,2,212.4113258,212.5543615,212.4521931,9.10E+34,FALSE,5604,0.936,4.451,1,0.0176,0.143035763,55045.41133,55045.55436,55045.45219,This work
4851304,4,418.7645189,418.8871223,418.8053866,9.37E+34,FALSE,5604,0.936,4.451,1,0.0198,0.122603458,55251.76452,55251.88712,55251.80539,This work
4853159,12,1100.675248,1100.736547,1100.695681,3.24E+34,FALSE,5957,0.957,4.436,NA,0.005009494,0.061298583,55933.67525,55933.73655,55933.69568,NA
4856402,12,1173.336614,1173.397916,1173.357048,5.57E+34,FALSE,5528,0.987,4.364,NA,0.014323635,0.06130233,56006.33661,56006.39792,56006.35705,NA
4856870,13,1231.901606,1231.96291,1231.922041,2.87E+34,FALSE,5446,0.995,4.448,NA,0.00603161,0.061303809,56064.90161,56064.96291,56064.92204,NA
4857887,13,1231.73811,1231.799414,1231.758545,3.80E+34,FALSE,5784,1.087,4.327,NA,0.003337289,0.061303908,56064.73811,56064.79941,56064.75854,NA
4902158,3,279.8398725,279.9011705,279.8603051,1.71E+34,FALSE,5615,0.912,4.455,2,0.0043,0.061298004,55112.83987,55112.90117,55112.86031,This work
4902158,6,613.2972349,613.3993999,613.338101,2.31E+34,FALSE,5615,0.912,4.455,2,0.0028,0.102165018,55446.29723,55446.3994,55446.3381,This work
4902158,7,637.2854208,637.346719,637.3058535,2.84E+34,FALSE,5615,0.912,4.455,2,0.008836479,0.061298246,55470.28542,55470.34672,55470.30585,This work
4902158,7,683.9740816,684.0762451,683.9945143,4.58E+34,FALSE,5615,0.912,4.455,2,0.005731351,0.102163462,55516.97408,55517.07625,55516.99451,This work
4902158,2,251.1318432,251.2340076,251.1522761,4.72E+34,FALSE,5615,0.912,4.455,2,0.0113,0.102164412,55084.13184,55084.23401,55084.15228,This work
4912069,2,221.5449497,221.6062498,221.5653829,5.28E+34,FALSE,5775,1.07,4.314,8,0.0074,0.061300082,55054.54495,55054.60625,55054.56538,This work
4912088,15,1389.589199,1389.650497,1389.609631,1.92E+34,FALSE,5791,0.993,4.383,3,0.003626012,0.061298154,56222.5892,56222.6505,56222.60963,This work
4912088,9,858.4782203,858.5395239,858.4986548,2.21E+34,FALSE,5791,0.993,4.383,3,0.002585531,0.061303632,55691.47822,55691.53952,55691.49865,This work
4912387,15,1409.143268,1409.224999,1409.163701,7.95E+34,FALSE,5763,0.904,4.527,11,0.006889371,0.081730594,56242.14327,56242.225,56242.1637,This work
4914882,5,485.9327221,485.9940257,485.9531565,3.76E+34,FALSE,5770,0.975,4.422,4,0.007,0.061303655,55318.93272,55318.99403,55318.95316,This work
4914882,5,494.4130587,494.4743623,494.4334931,3.87E+34,FALSE,5770,0.975,4.422,4,0.0048,0.061303595,55327.41306,55327.47436,55327.43349,This work
4914882,13,1228.36703,1228.428334,1228.387465,4.15E+34,FALSE,5770,0.975,4.422,4,0.007065272,0.061303659,56061.36703,56061.42833,56061.38746,This work
4914882,11,1038.416483,1038.477781,1038.436916,4.37E+34,FALSE,5770,0.975,4.422,4,0.01967932,0.061297849,55871.41648,55871.47778,55871.43692,This work
4914882,9,888.1081658,888.1694691,888.1286003,4.63E+34,FALSE,5770,0.975,4.422,4,0.008107778,0.061303306,55721.10817,55721.16947,55721.1286,This work
4914882,7,694.5994077,694.6607058,694.6198405,4.92E+34,FALSE,5770,0.975,4.422,4,0.011275417,0.06129812,55527.59941,55527.66071,55527.61984,This work
4914882,14,1308.796348,1308.878083,1308.816781,5.35E+34,FALSE,5770,0.975,4.422,4,0.006828206,0.081735251,56141.79635,56141.87808,56141.81678,This work
4914882,9,879.4643978,879.5461357,879.4848323,6.17E+34,FALSE,5770,0.975,4.422,4,0.007654632,0.081737863,55712.4644,55712.54614,55712.48483,This work
4914882,11,1067.51255,1067.573848,1067.532983,6.29E+34,FALSE,5770,0.975,4.422,4,0.007289921,0.061298036,55900.51255,55900.57385,55900.53298,This work
4914882,11,1022.642477,1022.703775,1022.66291,6.74E+34,FALSE,5770,0.975,4.422,4,0.006499086,0.061298059,55855.64248,55855.70378,55855.66291,This work
4914882,11,1028.343193,1028.445356,1028.384059,7.08E+34,FALSE,5770,0.975,4.422,4,0.012939962,0.102163266,55861.34319,55861.44536,55861.38406,This work
4914882,11,1049.674854,1049.736152,1049.695287,8.03E+34,FALSE,5770,0.975,4.422,4,0.009242335,0.06129793,55882.67485,55882.73615,55882.69529,This work
4914882,11,1006.929691,1006.990989,1006.950124,8.03E+34,FALSE,5770,0.975,4.422,4,0.005732197,0.061298456,55839.92969,55839.99099,55839.95012,This work
4914882,7,648.4216431,648.5442392,648.4625085,9.55E+34,FALSE,5770,0.975,4.422,4,0.005451971,0.122596103,55481.42164,55481.54424,55481.46251,This work
4914882,4,371.1543657,371.3382651,371.1747991,1.01E+35,FALSE,5770,0.975,4.422,4,0.005,0.183899396,55204.15437,55204.33827,55204.1748,This work
4914882,6,588.2872599,588.3894271,588.3076932,1.65E+35,FALSE,5770,0.975,4.422,4,0.0083,0.102167242,55421.28726,55421.38943,55421.30769,This work
4914882,6,581.6872381,581.7894059,581.7076716,1.68E+35,FALSE,5770,0.975,4.422,4,0.0118,0.102167854,55414.68724,55414.78941,55414.70767,This work
4914882,6,592.8847787,593.007379,592.9256455,1.94E+35,FALSE,5770,0.975,4.422,4,0.0382,0.122600265,55425.88478,55426.00738,55425.92565,This work
4914882,6,555.3889939,555.4911637,555.4298619,1.95E+35,FALSE,5770,0.975,4.422,4,0.0089,0.102169836,55388.38899,55388.49116,55388.42986,This work
4914882,6,542.4542462,542.5564168,542.4951143,2.16E+35,FALSE,5770,0.975,4.422,4,0.0117,0.102170611,55375.45425,55375.55642,55375.49511,This work
4914882,6,561.9482771,562.0913141,561.968711,2.83E+35,FALSE,5770,0.975,4.422,4,0.0187,0.143037062,55394.94828,55395.09131,55394.96871,This work
4917483,13,1261.961306,1262.022609,1261.98174,1.99E+34,FALSE,5778,0.911,4.531,NA,0.003532131,0.06130321,56094.96131,56095.02261,56094.98174,NA
4919145,1,154.1539702,154.2152732,154.1744045,2.57E+34,FALSE,5780,1,4.438,4,0.0077,0.061303057,54987.15397,54987.21527,54987.1744,This work
4919145,4,375.5679608,375.6292608,375.5883942,2.88E+34,FALSE,5780,1,4.438,4,0.0038,0.061299919,55208.56796,55208.62926,55208.58839,This work
4919145,12,1151.636033,1151.697334,1151.656467,3.34E+34,FALSE,5780,1,4.438,4,0.003924255,0.061301501,55984.63603,55984.69733,55984.65647,This work
4919145,4,431.6382664,431.7200034,431.6587008,3.62E+34,FALSE,5780,1,4.438,4,0.0044,0.081736992,55264.63827,55264.72,55264.6587,This work
4919145,4,419.0508388,419.1121409,419.0712728,3.65E+34,FALSE,5780,1,4.438,4,0.0036,0.061302139,55252.05084,55252.11214,55252.07127,This work
4919145,4,426.9384027,427.0201392,426.9792709,4.41E+34,FALSE,5780,1,4.438,4,0.0041,0.081736542,55259.9384,55260.02014,55259.97927,This work
4919145,2,211.246539,211.3078397,211.2669727,4.76E+34,FALSE,5780,1,4.438,4,0.0045,0.061300728,55044.24654,55044.30784,55044.26697,This work
4919145,7,680.6235659,680.6848637,680.6439984,5.00E+34,FALSE,5780,1,4.438,4,0.00915528,0.061297808,55513.62357,55513.68486,55513.644,This work
4919145,7,661.2738829,661.3351808,661.2943156,5.66E+34,FALSE,5780,1,4.438,4,0.004493328,0.061297889,55494.27388,55494.33518,55494.29432,This work
4919145,7,645.5815859,645.6428841,645.6020187,5.66E+34,FALSE,5780,1,4.438,4,0.011773633,0.061298188,55478.58159,55478.64288,55478.60202,This work
4919145,2,197.3107676,197.3925027,197.3312014,5.90E+34,FALSE,5780,1,4.438,4,0.0116,0.081735173,55030.31077,55030.3925,55030.3312,This work
4919145,4,422.2998558,422.4224604,422.3202898,6.12E+34,FALSE,5780,1,4.438,4,0.0069,0.122604571,55255.29986,55255.42246,55255.32029,This work
4919145,15,1449.39571,1449.457008,1449.416143,6.83E+34,FALSE,5780,1,4.438,4,0.003499651,0.061298191,56282.39571,56282.45701,56282.41614,This work
4919145,7,707.1655956,707.2473267,707.1860284,6.83E+34,FALSE,5780,1,4.438,4,0.008664164,0.081731101,55540.1656,55540.24733,55540.18603,This work
4919145,2,217.9487331,218.030467,217.9896,6.93E+34,FALSE,5780,1,4.438,4,0.0079,0.08173388,55050.94873,55051.03047,55050.9896,This work
4919145,2,225.4682273,225.5295273,225.4886607,7.14E+34,FALSE,5780,1,4.438,4,0.0103,0.061300057,55058.46823,55058.52953,55058.48866,This work
4919145,3,312.1034597,312.1851901,312.1443249,7.78E+34,FALSE,5780,1,4.438,4,0.0097,0.081730425,55145.10346,55145.18519,55145.14432,This work
4919145,3,262.9833361,263.0650674,263.0037689,7.78E+34,FALSE,5780,1,4.438,4,0.0095,0.081731252,55095.98334,55096.06507,55096.00377,This work
4919145,16,1550.643524,1550.704826,1550.663958,7.80E+34,FALSE,5780,1,4.438,4,0.004981446,0.061302869,56383.64352,56383.70483,56383.66396,This work
4919145,16,1537.156969,1537.238706,1537.177403,7.91E+34,FALSE,5780,1,4.438,4,0.013851903,0.081736396,56370.15697,56370.23871,56370.1774,This work
4919145,15,1457.507521,1457.609685,1457.527954,8.14E+34,FALSE,5780,1,4.438,4,0.031658027,0.102164056,56290.50752,56290.60969,56290.52795,This work
