kepler_id,RA,Dec,Teff,logg,Radius,Prot
1026294,291.10638,36.792309,7892,3.921,2.496,
1292798,290.95474,36.938221,8177,3.942,2.414,
1293814,291.21628,36.991871,7870,4.042,2.042,
1294756,291.42227,36.971291,8615,3.784,3.003,
1433725,291.7088,37.03952,8529,3.769,3.065,
1434660,291.91788,37.04398,7526,3.878,2.657,
1572201,291.1554,37.130981,8552,3.769,3.061,
1574306,291.59753,37.12925,9371,4.053,2.368,
1576115,291.9743,37.12495,8254,4.083,1.996,
1576144,291.98001,37.175621,9181,4.003,2.507,
1577912,292.33377,37.180012,8220,3.949,2.39,
1718222,290.73743,37.249088,7989,3.838,3.008,
1718594,290.83066,37.272572,7796,3.972,2.355,
1719472,291.05096,37.240959,7577,3.639,3.694,
1721361,291.50244,37.220779,9111,3.857,2.71,
1724316,292.11993,37.230888,8485,3.762,3.096,
1864603,290.58255,37.300579,8963,3.978,2.558,
1865567,290.80588,37.37344,9888,4.209,1.979,
1870057,291.85193,37.324051,9642,3.846,2.869,
1872324,292.31754,37.315971,9534,4.16,2.064,
1872948,292.453,37.30162,7710,3.649,3.567,
1873552,292.58746,37.317261,7914,3.804,3.036,
1995431,286.11945,37.43726,7586,4.263,1.576,
1995710,286.20953,37.421272,7785,3.841,2.547,
2015501,291.66159,37.463089,7543,3.865,2.83,
2018261,292.28122,37.403191,7516,3.8,2.935,
2156581,290.61697,37.560379,9294,4.227,1.853,
2157489,290.82904,37.507511,7725,3.66,3.556,
2157841,290.90701,37.563011,8111,3.834,2.949,
2158190,290.99719,37.522041,8267,3.723,3.269,
2158208,291.00043,37.540791,9883,4.142,1.973,
2167728,293.06064,37.517551,7972,3.908,2.619,
2168333,293.18582,37.59338,8363,3.803,3.149,
2168420,293.20261,37.596291,8026,4.007,2.282,
2282763,285.89975,37.607948,8014,3.72,3.274,
2301163,291.04794,37.635342,7580,4.093,1.949,
2303365,291.53647,37.683338,7517,3.643,3.603,
2309252,292.82263,37.626572,7874,3.627,3.83,
2310119,293.02356,37.607868,7564,3.834,2.923,
2310188,293.04028,37.639359,9651,4.426,1.329,
2425057,286.89008,37.744492,7861,3.483,4.311,
2437762,290.24976,37.76757,7680,3.997,2.173,
2438249,290.29459,37.758751,7540,3.969,2.258,
2439660,290.57401,37.723099,8230,3.905,2.685,
2441702,291.06763,37.796928,7828,3.791,3.13,
2442118,291.16821,37.771881,9338,3.839,3.207,
2442674,291.29611,37.766102,8679,3.757,3.507,
2450149,292.94342,37.70657,8237,3.587,4.354,
2554867,286.03421,37.89703,8757,3.803,2.923,
2555530,286.23062,37.886971,7517,4.063,1.928,
2568971,290.10883,37.845211,7514,4.052,1.955,
2569639,290.19498,37.837158,8243,4.126,1.877,
2570760,290.32922,37.826111,7776,4.019,2.106,
2571868,290.57339,37.88567,8132,3.708,3.268,
2574861,291.26007,37.82785,9181,4.003,2.507,
2576224,291.54626,37.817749,7503,4.072,2.075,
2577219,291.75513,37.849049,8218,4.072,2.115,
2578077,291.92554,37.840519,8020,3.504,4.589,
2578404,291.99789,37.81913,7538,3.554,3.908,
2579136,292.15485,37.866177,8930,4.17,1.762,
2580613,292.46948,37.808521,7500,3.763,3.067,
2581243,292.61252,37.889938,9795,4.217,1.944,
2581626,292.70682,37.806011,8027,3.997,2.314,
2582800,292.95239,37.857128,7937,3.882,2.711,
2583234,293.0527,37.814949,8016,4.001,2.237,
2693731,286.11313,37.927731,8757,3.803,2.923,
2694337,286.28586,37.909679,7526,3.957,2.293,
2707479,290.13788,37.998322,7504,4.151,1.776,
2707985,290.25375,37.92691,7919,3.663,3.46,
2709271,290.56448,37.963242,8715,3.901,2.805,
2715483,291.98627,37.941441,8855,3.818,2.858,
2715487,291.98666,37.923481,7677,3.891,2.479,
2718321,292.58414,37.958939,9417,4.177,2.001,
2718743,292.68246,37.971561,8016,4.026,2.219,
2718944,292.73065,37.910629,8572,3.776,3.034,
2721835,293.35745,37.932671,8137,3.739,3.195,
2830941,285.48062,38.088139,9440,4,2.565,
2831097,285.52536,38.077999,7943,3.827,2.793,
2851474,291.24911,38.042679,8580,4.025,2.324,
2853280,291.61664,38.034779,7543,3.581,4.04,
2855026,292.00034,38.093029,7675,4.051,2.015,
2857323,292.45483,38.02272,7956,4.072,2.072,
2859567,292.94101,38.020039,9643,4.142,2.132,
2860851,293.22049,38.036652,8902,3.826,2.828,
2861753,293.41489,38.01569,8037,4.132,1.917,
2974815,287.43701,38.15834,7841,3.898,2.63,
2982949,289.81955,38.15572,9354,4.061,2.339,
2987660,290.98938,38.114361,7524,3.608,3.755,
2991460,291.8269,38.188011,7762,3.864,2.69,
2994888,292.57605,38.102032,7691,4.132,1.862,
3002336,294.15433,38.19091,7643,3.561,3.838,
3002598,294.20807,38.187,7629,3.663,3.553,
3003224,294.32599,38.107262,8027,3.997,2.314,
3097912,285.90298,38.202271,8107,3.559,4.414,
3098015,285.94611,38.27824,7617,3.753,3.252,
3114747,291.01602,38.28233,8361,3.743,3.174,
3115728,291.25146,38.21513,7928,3.947,2.411,
3116946,291.54276,38.288979,8050,3.996,2.254,
3119604,292.12711,38.269279,8383,4.101,1.945,
3120991,292.44781,38.289589,8906,3.763,3.473,
3122749,292.85883,38.270828,9977,4.062,2.439,
3127911,294.01822,38.226292,8711,3.795,2.954,
3127996,294.0351,38.294682,7700,3.96,2.28,
3217554,285.96265,38.35799,7823,3.686,3.456,
3222104,287.65897,38.399231,8554,4.121,2.027,
3223460,288.13403,38.383228,8126,4.092,1.97,
3230028,290.06757,38.35117,8737,4,2.216,
3230227,290.11258,38.399872,8162,3.973,2.321,
3230884,290.28281,38.38036,7992,3.947,2.41,
3231406,290.43222,38.3148,8005,3.768,2.955,
3238627,292.34717,38.36504,7547,4.007,2.079,
3239508,292.55402,38.321171,8209,3.96,2.357,
3240406,292.77634,38.39397,7624,4.029,2.152,
3240556,292.81662,38.312889,8615,3.784,3.003,
3241199,292.98016,38.367725,8090,4.118,1.963,
3245420,293.99423,38.305882,8079,3.715,3.279,
3245451,294.00204,38.317749,7994,3.731,3.517,
3246460,294.23599,38.38382,9191,3.973,2.619,
3247039,294.38315,38.327278,7563,3.894,2.481,
3323168,285.2886,38.45446,7617,3.796,2.766,
3326304,286.52908,38.43034,8941,3.678,3.756,
3326428,286.57755,38.405819,8590,3.981,2.477,
3327711,287.06183,38.435291,8930,4.035,2.352,
3336476,289.87814,38.427269,8482,4.089,2.106,
3337124,290.05164,38.490898,7810,3.909,2.54,
3340360,290.979,38.499729,7522,4.225,1.645,
3341373,291.25394,38.486622,9174,4.013,2.471,
3341457,291.27411,38.46233,7787,3.755,3.007,
3343854,291.86383,38.488869,7678,3.783,3.129,
3346195,292.43735,38.411308,7749,3.803,2.898,
3347395,292.75537,38.474758,9005,3.84,2.773,
3351636,293.80856,38.474129,8554,4.121,2.027,
3352751,294.07187,38.426922,8529,4.249,1.558,
3356799,295.01419,38.49844,7854,3.669,3.462,
3425802,285.70935,38.567768,8266,4.05,2.003,
3425942,285.76813,38.552441,9772,3.725,3.565,
3431321,287.77454,38.504002,9761,3.944,2.837,
3437940,289.84167,38.530399,7703,4.114,1.952,
3440230,290.47125,38.528561,8104,3.675,3.369,
3440495,290.55154,38.50906,7633,3.928,2.174,
3440985,290.70685,38.59454,7537,3.565,3.881,
3441230,290.78223,38.50544,8507,3.883,2.834,
3441864,290.9686,38.56303,8605,4.15,1.955,
3442058,291.01974,38.532249,7703,3.955,2.29,
3443127,291.30862,38.561192,7758,3.877,2.648,
3443222,291.3349,38.547829,9587,4.081,2.313,
3444098,291.55807,38.546219,8855,3.818,2.858,
3444518,291.67084,38.500519,7892,3.628,3.792,
3448475,292.67667,38.560322,7755,4.09,1.908,
3449625,292.95538,38.580711,7536,4.257,1.554,
3453494,293.8822,38.581791,7766,3.642,3.574,
3455706,294.42783,38.500938,7703,3.956,2.386,
3456100,294.52295,38.52158,8068,3.728,3.246,
3456198,294.54794,38.554138,7892,3.674,3.435,
3456780,294.68628,38.567001,7865,3.991,2.351,
3457239,294.78448,38.516258,8281,3.961,2.488,
3458671,295.08514,38.51413,8094,3.787,3.267,
3459226,295.20883,38.540859,7519,3.622,3.772,
3529242,286.49567,38.600491,7691,3.812,2.946,
3542566,290.85641,38.673889,8357,3.773,3.038,
3543931,291.24289,38.689259,7507,4.084,1.976,
3545457,291.65842,38.631313,7591,4.132,1.845,
3546765,291.99194,38.66647,7881,4.224,1.557,
3547523,292.19342,38.63332,7543,4.017,2.115,
3548369,292.40323,38.627708,7935,3.989,2.276,
3548900,292.54651,38.678219,7618,4.155,1.771,
3554211,293.8479,38.639511,8982,4.111,2.123,
3554635,293.94998,38.67392,8398,4.116,2.015,
3556847,294.49664,38.616371,7612,3.79,2.795,
3558145,294.80435,38.634739,7576,4.115,1.927,
3559541,295.09662,38.679722,8914,3.896,2.867,
3560215,295.24744,38.633129,8433,3.98,2.45,
3560660,295.34082,38.640308,7872,3.985,2.201,
3561656,295.53397,38.693871,9744,4.123,2.205,
3629496,286.20404,38.742619,9967,4.045,2.587,
3634384,288.08447,38.726151,7698,3.834,2.797,
3634487,288.11887,38.747688,8851,3.552,4.64,
3641023,290.13742,38.772758,8466,4.049,2.086,
3643329,290.82281,38.791901,8275,3.76,3.106,
3644116,291.04474,38.716961,7737,4.108,2.012,
3644542,291.17059,38.765209,8275,3.726,3.251,
3645863,291.51123,38.709629,7617,4.194,1.664,
3647114,291.83084,38.771439,8982,4.111,2.123,
3648131,292.09274,38.73053,7709,3.925,2.489,
3654218,293.65091,38.745739,9120,3.741,3.642,
3656913,294.31015,38.730389,8132,3.941,2.53,
3658886,294.76923,38.785381,7519,3.78,3.005,
3660006,295.01648,38.709389,7872,3.785,3.109,
3660828,295.19162,38.705898,8501,4.132,1.987,
3661497,295.34161,38.786781,8480,3.708,3.17,
3729953,285.7612,38.894211,8090,4.002,2.234,
3732703,286.87256,38.857071,9046,3.831,3.18,
3734832,287.67859,38.852489,7594,4.157,1.683,
3748250,291.78979,38.823429,7622,4.135,1.829,
3748748,291.90869,38.881229,7571,4.177,1.732,
3752006,292.78186,38.835999,9744,4.123,2.205,
3757015,294.00385,38.8629,7581,4.173,1.778,
3757814,294.20499,38.823372,7568,3.967,2.353,
3757876,294.21912,38.822868,9036,4.093,2.186,
3760559,294.88986,38.813789,7666,4.053,2.074,
3760597,294.89941,38.846371,7668,4.051,2.126,
3761641,295.12598,38.86665,8483,4.033,2.132,
3762741,295.37012,38.849594,7542,3.966,2.112,
3763579,295.52835,38.824051,8554,4.05,2.237,
3766112,296.00797,38.882931,9569,3.931,2.453,
3833853,285.87143,38.917809,7622,3.689,3.512,
3842294,289.07043,38.959591,8515,4.074,2.157,
3847563,290.6636,38.913445,7617,3.901,2.573,
3848385,290.90427,38.993439,8865,4.079,2.202,
3848645,290.9718,38.904099,8072,3.707,3.352,
3848948,291.06427,38.970661,8277,3.693,3.518,
3850810,291.60297,38.975739,7511,3.574,3.867,
3851151,291.69809,38.937981,8405,4.095,2.122,
3851320,291.74399,38.987179,8745,4.034,2.325,
3852644,292.07858,38.943241,8174,4.206,1.786,
3852667,292.08496,38.904499,7976,3.707,3.307,
3853654,292.34814,38.90509,8037,4.092,2.027,
3854031,292.444,38.976799,7564,3.992,2.19,
3854679,292.61304,38.950489,7903,4.057,2.069,
3859610,293.86954,38.925129,9001,4.105,2.144,
3860413,294.06296,38.95739,8359,3.742,3.188,
3862244,294.51639,38.945339,8132,3.941,2.53,
3863874,294.90253,38.948132,8367,4.069,2.149,
3865358,295.24612,38.936562,8103,4.194,1.807,
3866709,295.53333,38.911751,8659,3.791,2.973,
3868032,295.78156,38.947189,8564,4.042,2.266,
3868284,295.83078,38.904831,7687,3.713,3.409,
3868588,295.89609,38.94257,7723,4.003,2.155,
3941283,287.43204,39.046009,8014,3.94,2.43,
3941524,287.52509,39.040352,7687,4.019,2.184,
3941581,287.54462,39.06736,7716,4.025,2.213,
3942280,287.82901,39.005489,9051,4.086,2.21,
3942911,288.06778,39.07135,7502,4.012,2.13,
3945892,289.03732,39.006939,8041,4.183,1.861,
3953144,291.1925,39.049492,8167,4.071,2.03,
3955868,291.9303,39.015148,8961,4.015,2.169,
3957584,292.36929,39.099209,7528,3.998,2.264,
3961559,293.39902,39.093891,7587,3.659,3.492,
3965201,294.31064,39.049702,7854,3.669,3.462,
3966357,294.6004,39.083019,7700,3.617,3.67,
3966491,294.63416,39.050652,9126,3.88,2.979,
3967219,294.81015,39.008701,9748,4.222,1.928,
3969268,295.29205,39.024811,7973,4.166,1.856,
3969800,295.39926,39.00428,7596,3.885,2.68,
3974751,296.32495,39.050072,9490,4.109,2.209,
3975085,296.39346,39.066959,7757,4.067,2.034,
4035667,284.6232,39.182411,8173,3.744,3.169,
4038095,285.3848,39.194118,7612,3.731,3.301,
4038409,285.49838,39.121792,9005,3.84,2.773,
4043227,287.32361,39.149067,7504,4.099,1.732,
4044353,287.75345,39.170921,8523,3.559,4.051,
4048553,289.15613,39.143711,7872,3.59,3.666,
4048716,289.19849,39.133629,9143,3.893,2.927,
4050047,289.58844,39.16954,7693,3.588,3.751,
4055004,290.9538,39.18322,8218,3.813,3.066,
4057000,291.52457,39.186169,7587,4.031,2.073,
4059089,292.07098,39.154041,9328,3.789,3.104,
4067389,294.16141,39.154339,7664,3.611,3.697,
4071600,295.15408,39.18388,7859,3.695,3.114,
4072582,295.38248,39.105831,7821,3.88,2.634,
4073139,295.50095,39.115528,8435,3.99,2.416,
4075067,295.86945,39.15881,8992,3.535,4.832,
4075172,295.89011,39.187309,7563,3.977,2.073,
4075685,295.99567,39.167572,7965,3.708,3.508,
4076350,296.13339,39.145351,7582,3.795,2.726,
4077275,296.31168,39.192249,9155,3.405,5.396,
4077625,296.37656,39.177471,9898,4.16,2.118,
4078743,296.58835,39.129971,9164,3.865,2.679,
4079482,296.72583,39.18362,8026,4.007,2.282,
4135516,284.5184,39.269779,7631,4.092,1.956,
4135981,284.68805,39.274899,8061,3.881,2.745,
4149332,289.40182,39.23774,8665,3.787,2.985,
4158876,291.93701,39.219479,7547,4.045,2.032,
4159118,291.9808,39.21817,8525,3.896,2.783,
4160235,292.22226,39.240021,7783,4.129,1.698,
4160876,292.37146,39.22155,8511,3.664,3.717,
4166305,293.64224,39.26049,9371,4.053,2.368,
4168574,294.17087,39.254971,7928,3.522,4.435,
4168579,294.17212,39.226189,7757,3.837,2.783,
4169521,294.38342,39.25526,8287,3.991,2.382,
4170631,294.63785,39.238541,7693,3.588,3.751,
4171302,294.78589,39.269001,8918,3.706,3.895,
4171580,294.84564,39.26561,9745,3.911,2.969,
4172268,294.99356,39.230381,7800,3.756,3.228,
4174472,295.46783,39.289371,8118,3.966,2.343,
4176455,295.82382,39.266861,9191,3.962,2.658,
4179606,296.4017,39.246799,9667,4.05,2.429,
4180099,296.49164,39.209541,8076,3.786,2.887,
4180396,296.54669,39.226372,9609,4.149,2.108,
4244413,285.81781,39.30938,7987,4.054,2.129,
4252716,288.88269,39.380711,7507,3.945,2.332,
4252757,288.897,39.33532,7540,3.969,2.258,
4253413,289.09732,39.372459,7502,3.532,3.979,
4255166,289.6308,39.368279,7700,3.897,2.279,
4269712,293.40088,39.391178,8949,3.932,2.727,
4270042,293.47791,39.382992,8485,3.762,3.096,
4271597,293.8508,39.37326,8443,3.755,3.127,
4271930,293.92886,39.376591,8605,4.182,1.731,
4273425,294.2663,39.352501,7531,3.927,2.504,
4274730,294.54874,39.397469,8562,3.653,3.812,
4276002,294.82736,39.395329,7559,4.082,1.983,
4276892,295.03232,39.343948,9202,3.773,3.495,
4277242,295.10989,39.378319,8026,4.045,2.102,
4278505,295.38663,39.341202,8063,4.11,1.916,
4281581,295.98752,39.346512,8437,3.772,3.057,
4283747,296.40543,39.335838,7531,4.161,1.708,
4285040,296.64215,39.309528,7701,3.862,2.703,
4285359,296.70111,39.359951,7892,3.674,3.435,
4356450,289.14505,39.432999,9164,3.865,2.679,
4358355,289.69424,39.48724,8178,3.871,2.812,
4366486,291.98178,39.44265,9354,4.061,2.339,
4370829,293.13986,39.47715,9935,4.205,1.996,
4372107,293.4639,39.449429,7680,4.143,1.872,
4372410,293.52682,39.404831,8098,4.013,2.199,
4372705,293.59723,39.445621,8910,4.13,2.057,
4373195,293.72,39.446449,9005,3.84,2.773,
4377638,294.7438,39.49942,9338,3.839,3.207,
4377815,294.78351,39.46003,7981,4.007,2.221,
4379276,295.10098,39.413689,8218,3.813,3.066,
4379925,295.24335,39.48888,7605,4.053,2.074,
4380307,295.32455,39.403419,8137,4.032,2.221,
4380834,295.44287,39.431099,7610,4.291,1.498,
4381221,295.52185,39.444778,7818,3.607,3.65,
4381649,295.60748,39.402061,7780,3.874,2.658,
4382311,295.73242,39.498531,8462,4.096,2.083,
4383117,295.89209,39.406681,7972,3.884,2.609,
4383955,296.05441,39.44355,7892,3.921,2.496,
4386091,296.43951,39.43005,7701,3.848,2.749,
4386499,296.51065,39.481289,8182,4.026,2.16,
4386722,296.54349,39.48056,8162,3.973,2.321,
4391108,297.36395,39.444149,7884,4.04,2.154,
4391466,297.4317,39.477188,7884,4.04,2.154,
4445530,285.02014,39.501598,7712,4.191,1.72,
4448737,286.45032,39.509209,9386,4.045,2.399,
4450213,287.05798,39.511559,7800,4.131,1.88,
4456997,289.45041,39.57198,8435,3.99,2.416,
4457244,289.52087,39.516201,9451,3.97,2.679,
4457352,289.55405,39.508339,8534,3.673,3.726,
4458172,289.7706,39.578617,7719,4.137,1.894,
4459068,290.02435,39.563389,8617,3.78,3.018,
4459939,290.24405,39.541641,8066,4.03,2.148,
4464287,291.56763,39.52726,7716,4.269,1.551,
4465403,291.91409,39.541222,8139,4.019,2.18,
4471379,293.5307,39.572102,8148,4.014,2.282,
4472465,293.80341,39.547871,7694,3.631,3.627,
4472809,293.88385,39.560902,8659,3.791,2.973,
4473083,293.94717,39.56749,7693,4.083,1.984,
4473450,294.04211,39.58374,7535,3.517,3.711,
4476186,294.7226,39.575729,7693,3.912,2.533,
4480321,295.65994,39.56123,7645,3.926,2.488,
4481029,295.80505,39.542229,8661,3.878,2.535,
4481426,295.88141,39.52877,9046,3.831,3.18,
4481473,295.89432,39.581791,8669,3.983,2.265,
4482231,296.04218,39.503101,8313,4.056,2.07,
4483235,296.23389,39.560089,8784,4.156,1.967,
4488313,297.26575,39.54837,8304,3.766,3.026,
4544587,285.88635,39.68343,8435,3.99,2.416,
4547830,287.29446,39.628151,7801,3.87,2.667,
4550750,288.43945,39.66811,7619,3.943,2.33,
4550962,288.52133,39.615799,7528,3.507,4.022,
4556345,290.12021,39.610119,7540,3.81,2.895,
4565943,292.91196,39.651348,8703,3.799,2.942,
4567097,293.23306,39.662708,9935,4.205,1.996,
4567400,293.30902,39.62603,7912,3.934,2.452,
4568215,293.51511,39.637299,8163,4.095,2.039,
4569150,293.74969,39.678051,7693,3.588,3.751,
4570408,294.05853,39.659439,8540,3.909,2.735,
4572373,294.55435,39.668491,9629,3.681,4.116,
4572605,294.6116,39.663589,9099,4.065,2.283,
4573879,294.88986,39.648521,8515,4.074,2.157,
4574142,294.95239,39.665371,8554,4.05,2.237,
4574771,295.10324,39.688358,9541,4.096,2.259,
4576277,295.43796,39.651619,7868,3.683,3.433,
4576280,295.43826,39.645481,7717,3.67,3.472,
4580484,296.29025,39.665661,8074,4.144,1.713,
4581434,296.48413,39.665489,8857,3.809,2.829,
4587528,297.67218,39.607929,8340,3.981,2.289,
4588487,297.84091,39.693741,8027,3.987,2.348,
4588708,297.88177,39.674129,8711,3.795,2.954,
4641547,287.55896,39.746189,7675,4.115,1.887,
4647715,289.6582,39.790668,9554,3.584,4.884,
4648848,289.98938,39.71143,8503,3.852,2.626,
4649476,290.14963,39.783749,8560,3.806,2.907,
4650995,290.57831,39.71661,7571,4.075,2.005,
4659210,293.0354,39.733189,8014,3.955,2.457,
4660665,293.42999,39.727982,7872,3.923,2.542,
4661636,293.68231,39.701191,7523,3.923,2.396,
4661660,293.68848,39.708752,8211,3.692,3.523,
4661844,293.73666,39.786079,7791,3.895,2.585,
4661914,293.75787,39.764439,7742,3.499,4.593,
4663148,294.06848,39.719959,7744,4.154,1.781,
4663468,294.15509,39.72261,9636,3.566,4.785,
4669058,295.45987,39.716148,8158,3.859,2.856,
4669577,295.57086,39.733158,8059,3.745,3.35,
4670388,295.74393,39.722591,7956,3.694,3.387,
4670846,295.83905,39.712132,8439,3.751,3.144,
4671225,295.91699,39.75919,8631,3.644,3.904,
4671313,295.9346,39.742336,8128,4.041,2.192,
4671402,295.95685,39.783489,7502,3.655,3.487,
4672552,296.19186,39.707771,7631,4.019,2.042,
4673580,296.39551,39.732956,9115,4.142,2.097,
4673885,296.4534,39.717232,8300,3.784,3.281,
4677446,297.1424,39.705509,9360,3.852,3.151,
4677684,297.18628,39.792358,8602,3.777,3.028,
4679104,297.46451,39.724739,8949,3.932,2.727,
4679528,297.54846,39.742451,7694,4.04,2.117,
4679562,297.55673,39.784451,7650,3.713,3.193,
4679692,297.58096,39.744308,8812,3.548,4.662,
4680284,297.69324,39.763538,8173,3.718,3.301,
4680338,297.70392,39.755932,7753,4.078,1.885,
4681323,297.89017,39.713848,8806,3.811,2.89,
4731085,286.39624,39.896111,8009,3.777,2.909,
4739791,289.71039,39.818008,7762,3.851,2.735,
4740125,289.81192,39.825352,7664,3.611,3.697,
4742461,290.46442,39.822231,8552,4.05,2.284,
4743574,290.83136,39.813011,8224,3.664,3.886,
4749852,292.73413,39.806931,9296,4.085,2.253,
4754121,293.87668,39.859692,9360,3.852,3.151,
4754335,293.92862,39.851299,8572,3.776,3.034,
4755231,294.1546,39.801491,7580,3.817,2.869,
4756040,294.35913,39.821541,7837,4.091,1.966,
4757184,294.65384,39.840584,7852,4.115,1.934,
4763381,296.00522,39.807961,7774,3.73,3.124,
4764008,296.13147,39.869411,8317,4.088,1.979,
4764259,296.18027,39.827381,9514,3.888,2.646,
4768668,297.09818,39.892639,7919,4.058,1.997,
4768677,297.09982,39.882771,8657,3.755,3.007,
4768731,297.11139,39.866138,7930,3.793,2.804,
4768961,297.15814,39.803089,7640,3.83,2.911,
4769549,297.26889,39.81913,7941,4.037,2.216,
4772421,297.82635,39.857101,8763,3.973,2.537,
4772888,297.92462,39.86845,7866,4.004,2.148,
4772953,297.93802,39.829159,9610,4.196,1.977,
4773133,297.97784,39.859341,9602,4.233,1.879,
4773851,298.12921,39.861,8009,3.99,2.273,
4818496,285.91357,39.910938,8941,3.687,3.448,
4827552,289.36337,39.919331,9677,4.136,2.156,
4829781,290.0155,39.917412,9111,3.857,2.71,
4831769,290.59058,39.903591,8707,3.821,2.85,
4832225,290.74661,39.91103,9464,4.116,2.184,
4833039,290.9902,39.96085,8517,3.799,2.936,
4842166,293.65329,39.904968,7503,4.163,1.739,
4845444,294.50681,39.952518,7641,4.149,1.85,
4848542,295.24744,39.959862,7670,3.672,3.428,
4851217,295.83401,39.952259,7823,3.885,2.675,
4851881,295.97357,39.94733,7568,4.216,1.564,
4852661,296.13879,39.992569,7733,4.115,1.839,
4852825,296.17484,39.945332,9189,3.983,2.581,
4856549,296.92612,39.92664,8094,3.905,2.656,
4856630,296.94409,39.982311,7564,3.929,2.376,
4856799,296.97961,39.973339,9397,3.909,2.517,
4857593,297.16217,39.964249,8750,4.116,1.829,
4859418,297.55237,39.963779,7631,4.065,1.977,
4860686,297.798,39.991371,7677,3.664,3.503,
4863077,298.30768,39.946751,7732,3.918,2.512,
4863277,298.35242,39.951801,9935,4.205,1.996,
4909697,287.19995,40.068321,8035,3.953,2.387,
4919818,290.5444,40.054741,7531,3.997,2.174,
4919980,290.59998,40.027351,7631,4.065,1.977,
4920125,290.646,40.06311,7854,3.624,3.59,
4920670,290.81152,40.00079,7666,3.751,3.215,
4921489,291.07999,40.009972,8404,3.756,3.106,
4927383,292.81476,40.084919,7716,3.771,3.134,
4927495,292.84579,40.06971,7696,3.874,2.66,
4927734,292.91702,40.09243,8431,3.97,2.485,
4929471,293.39807,40.064381,9680,3.952,2.379,
4930550,293.69183,40.010262,7757,4.067,2.034,
4934217,294.64355,40.026459,7582,3.858,2.724,
4934767,294.76849,40.055801,9935,4.205,1.996,
4935271,294.88986,40.057678,7939,4.08,2.044,
4936524,295.20132,40.041351,7677,3.821,3.01,
4936680,295.23886,40.082191,8081,4.06,2.063,
4937872,295.5014,40.03886,8014,3.524,3.629,
4938281,295.5809,40.078579,8092,4.067,2.108,
4944828,296.94653,40.015919,8083,3.73,3.226,
4945051,296.9938,40.093719,8749,4.119,2.064,
4945346,297.05722,40.053928,7652,3.974,2.242,
4945877,297.19012,40.027969,8867,3.988,2.245,
4946049,297.23672,40.034039,8046,3.704,3.339,
4948764,297.82974,40.068489,8892,4.065,2.249,
4949194,297.92792,40.054878,8691,4.072,2.193,
4949770,298.04974,40.062859,8133,3.715,3.294,
4952341,298.5798,40.072182,7592,4.159,1.714,
4953372,298.77982,40.065411,7543,4.017,2.115,
4954113,298.91357,40.07283,7861,3.613,3.616,
4989900,283.85687,40.177151,8137,3.473,3.993,
4995049,286.2742,40.125858,8173,3.744,3.169,
4995588,286.4946,40.146961,7613,4.153,1.733,
4999645,288.15872,40.166328,9036,4.093,2.186,
4999763,288.20456,40.17588,7785,3.936,2.451,
4999789,288.21658,40.153191,7670,4.092,2.009,
5004690,289.86118,40.103531,7535,4.072,1.955,
5007663,290.74478,40.13501,8675,4.147,1.821,
5010302,291.56921,40.181412,7854,3.669,3.462,
5016707,293.43274,40.163818,7504,4.021,2.102,
5019234,294.10202,40.18504,9107,4.162,1.814,
5019567,294.18454,40.150372,7537,4.007,2.145,
5021024,294.54944,40.193405,8456,4.24,1.709,
5022451,294.90454,40.156761,8092,4.067,2.108,
5022828,294.99176,40.144409,9565,4.088,2.286,
5024284,295.29889,40.163132,8130,3.731,3.239,
5025153,295.42767,40.194489,9086,3.853,3.086,
5025464,295.48587,40.1926,7564,4.093,1.893,
5031653,296.80185,40.108582,8529,3.769,3.065,
5034333,297.40039,40.149479,8675,4.08,2.168,
5035694,297.71896,40.19606,8022,3.966,2.419,
5036037,297.78464,40.14542,7872,3.785,3.109,
5036662,297.89944,40.15889,7594,3.654,3.544,
5037027,297.96408,40.180729,8879,4.072,2.225,
5037710,298.09048,40.159729,7794,4.096,1.975,
5038469,298.22311,40.172298,8939,3.92,2.773,
5039203,298.36307,40.16124,8279,4.02,2.285,
5039427,298.40659,40.126308,8402,3.748,3.157,
5040367,298.59641,40.193829,9304,3.973,2.414,
5041474,298.83478,40.115452,9166,4.022,2.436,
5087073,287.92261,40.268822,9571,3.798,3.457,
5090937,289.26575,40.255482,8092,3.725,3.267,
5104731,293.36218,40.203579,8046,3.776,2.925,
5106287,293.78772,40.286121,7894,3.75,3.03,
5108958,294.47513,40.246201,9005,3.84,2.773,
5113457,295.46548,40.256489,8275,3.726,3.251,
5113797,295.55264,40.296108,8348,3.827,2.72,
5115330,295.87573,40.23835,7758,3.649,3.645,
5119143,296.68451,40.290588,7921,3.902,2.555,
5120165,296.9025,40.25309,7912,3.934,2.452,
5121907,297.34729,40.26791,7872,3.785,3.109,
5121956,297.35904,40.253662,8859,3.994,2.529,
5122421,297.47287,40.227619,9354,3.912,2.49,
5126115,298.27289,40.212429,7537,3.565,3.881,
5126672,298.40701,40.266171,8963,3.978,2.558,
5129551,299.00214,40.222672,8955,3.944,2.684,
5129737,299.04077,40.25845,8402,3.748,3.157,
5129738,299.04083,40.214729,9296,4.085,2.253,
5129777,299.04776,40.218922,8340,3.751,3.15,
5130305,299.14291,40.248112,9744,4.123,2.205,
5130740,299.21945,40.212311,7591,4.05,2.017,
5130890,299.24683,40.29866,9251,4.099,2.203,
