kepler_id,RA,Dec,Teff,logg,Radius,Prot
8702815,296.6329,44.82122,5821,4.388,1.018,
8702993,296.68417,44.805599,5552,4.372,0.97,
8703338,296.77811,44.825748,5811,4.465,0.98,
8703350,296.78201,44.880768,5780,4.438,1,
8703547,296.83401,44.859169,5926,4.503,0.937,
8703623,296.85428,44.829842,5921,4.463,0.964,
8704021,296.97092,44.822361,5460,4.413,0.921,
8707550,297.86273,44.825829,5887,4.367,1.055,
8707795,297.92664,44.823372,5925,4.316,1.043,
8708048,297.99121,44.815269,5774,4.38,1.037,
8708690,298.13794,44.846481,5546,4.275,1.124,
8709234,298.28317,44.8204,5455,4.421,0.909,
8709593,298.37872,44.86134,5929,4.413,0.979,
8709968,298.47443,44.822121,5695,4.378,0.959,
8711527,298.86682,44.827042,5516,4.316,1.065,
8711794,298.93704,44.85791,5666,4.362,0.967,
8712626,299.18347,44.844559,5776,4.371,0.942,
8712681,299.19669,44.80611,5995,4.385,1.041,
8713212,299.33597,44.879456,5780,4.438,1,
8714704,299.73877,44.89167,5721,4.368,1.028,
8714950,299.81039,44.81266,5466,4.351,1.018,
8717536,300.55402,44.899776,5780,4.438,1,
8717773,300.62289,44.88747,5800,4.453,1.027,
8717897,300.65601,44.80724,5896,4.518,0.916,
8718365,300.79724,44.81572,5930,4.379,0.959,
8718439,300.81717,44.822762,5701,4.423,0.973,
8718447,300.82053,44.842869,5514,4.415,0.91,
8719015,300.99927,44.819691,5780,4.438,1,
8719250,301.08658,44.814732,5742,4.447,0.952,
8719482,301.16266,44.861549,5428,4.404,0.94,
8719524,301.18039,44.809292,5780,4.438,1,
8719620,301.21411,44.864189,5981,4.492,0.957,
8719816,301.28088,44.806492,5696,4.36,0.987,
8720125,301.39188,44.89275,5575,4.372,0.967,
8720320,301.47223,44.810501,5364,4.433,0.901,
8733279,281.86823,44.953362,5957,4.506,0.937,
8733532,282.02051,44.94482,5925,4.399,0.931,
8733798,282.17987,44.91209,5891,4.343,1.083,
8733869,282.23483,44.958965,5849,4.426,0.997,
8736063,283.34363,44.960678,5911,4.519,0.914,
8736331,283.48761,44.926651,5849,4.517,0.919,
8736563,283.62479,44.94923,5825,4.454,0.942,
8736605,283.65131,44.9062,5910,4.505,0.94,
8736749,283.7254,44.99416,5754,4.534,0.905,
8736984,283.84421,44.973076,5984,4.373,1.009,
8736985,283.8454,44.96981,5834,4.472,1.023,
8737201,283.95172,44.977798,5997,4.522,0.904,
8737290,284.00574,44.995258,5891,4.398,1.032,
8737538,284.14145,44.971481,5977,4.473,1.022,
8737554,284.15421,44.94503,5850,4.492,0.903,
8737950,284.36536,44.999321,5957,4.506,0.937,
8737961,284.37195,44.90797,5919,4.412,0.982,
8738036,284.40982,44.992519,5900,4.509,0.951,
8738115,284.44827,44.96336,5941,4.426,0.917,
8738187,284.47824,44.946648,5956,4.326,1.141,
8738297,284.51761,44.971058,5780,4.438,1,
8738764,284.7728,44.947731,5919,4.485,1,
8738777,284.77933,44.900871,5973,4.506,0.935,
8738804,284.78964,44.956089,5945,4.448,1.069,
8739140,284.99292,44.985229,5929,4.416,1.052,
8739238,285.06436,44.941456,5780,4.438,1,
8739365,285.13135,44.942341,5957,4.498,0.971,
8739522,285.21539,44.97776,5962,4.489,0.934,
8740069,285.55453,44.905041,5658,4.497,0.941,
8740149,285.59756,44.963428,5919,4.485,1,
8740183,285.61685,44.945831,5926,4.519,0.913,
8740191,285.62192,44.909691,5562,4.371,1.038,
8740204,285.6283,44.968761,5911,4.519,0.914,
8740349,285.70627,44.911961,5955,4.52,0.91,
8740359,285.71219,44.981133,5780,4.438,1,
8740411,285.73169,44.934872,5895,4.489,0.991,
8740423,285.73917,44.977531,5926,4.519,0.913,
8740530,285.80423,44.992039,5842,4.399,1.069,
8740732,285.93436,44.97139,5706,4.525,0.926,
8740808,285.98102,44.91169,5997,4.429,1.074,
8740875,286.02167,44.937881,5834,4.472,1.023,
8740970,286.07434,44.992229,5996,4.492,0.956,
8740975,286.07748,44.988022,5895,4.489,0.991,
8741009,286.0983,44.946529,5302,4.455,0.907,
8741066,286.12833,44.977711,5945,4.448,1.069,
8741221,286.21112,44.923191,5447,4.381,0.973,
8741229,286.21445,44.961971,5818,4.502,0.925,
8741249,286.22406,44.914902,5988,4.507,0.934,
8741470,286.35339,44.961182,5751,4.303,1.143,
8741621,286.431,44.93737,5988,4.402,0.99,
8741730,286.48862,44.976292,5970,4.521,0.908,
8742449,286.88821,44.96563,5826,4.389,0.961,
8742458,286.89282,44.94939,5772,4.528,0.901,
8742572,286.95734,44.971733,5829,4.484,0.943,
8742637,286.99728,44.94289,5780,4.438,1,
8742653,287.00415,44.924099,5908,4.443,1.021,
8742818,287.09824,44.991661,5900,4.509,0.951,
8742834,287.11038,44.919708,5981,4.326,1.054,
8743041,287.22696,44.972279,5666,4.499,0.966,
8743061,287.23975,44.917339,5790,4.528,0.9,
8743082,287.25095,44.946308,5994,4.417,1.045,
8743126,287.27939,44.97258,5922,4.367,1.048,
8743145,287.29037,44.9473,5708,4.454,0.936,
8743239,287.33612,44.95443,5915,4.348,1.083,
8745601,288.53946,44.906158,5926,4.519,0.913,
8745970,288.71497,44.92981,5884,4.455,0.988,
8746026,288.74814,44.902039,5883,4.375,0.983,
8746411,288.93451,44.983082,5706,4.525,0.926,
8746493,288.97675,44.930481,5589,4.496,0.953,
8746522,288.99243,44.975712,5896,4.518,0.916,
8746905,289.19247,44.960579,5926,4.312,1.144,
8746962,289.21857,44.92672,5513,4.329,1.132,
8747009,289.23987,44.99358,5691,4.324,1.088,
8747047,289.2561,44.98497,5780,4.438,1,
8747171,289.31,44.965778,5749,4.469,0.976,
8747295,289.35831,44.950878,5938,4.518,0.908,
8747322,289.36856,44.9632,5841,4.52,0.931,
8747675,289.52286,44.990559,5908,4.429,0.974,
8747700,289.53146,44.936401,5997,4.522,0.904,
8747837,289.59668,44.975151,5812,4.504,0.963,
8748103,289.71323,44.99762,5929,4.436,1.031,
8748356,289.83368,44.97871,5975,4.488,0.953,
8748405,289.85474,44.92231,5936,4.501,0.965,
8748564,289.92365,44.973019,5223,4.419,0.945,
8748670,289.97021,44.98378,5970,4.521,0.908,
8749152,290.14459,44.957169,5780,4.438,1,
8749228,290.17612,44.909142,5833,4.429,0.983,
8749330,290.21664,44.94202,5948,4.405,1.108,
8749832,290.401,44.924179,5532,4.5,0.952,
8749978,290.45584,44.924709,5231,4.457,0.909,
8750043,290.48676,44.932621,5637,4.482,0.909,
8750283,290.5683,44.911678,5780,4.438,1,
8751040,290.85785,44.983131,5988,4.507,0.934,
8751132,290.89731,44.93977,5991,4.472,0.902,
8751383,291.0011,44.933258,5780,4.438,1,
8751479,291.03989,44.905132,5780,4.438,1,
8751933,291.22519,44.92738,5522,4.323,1.12,
8752176,291.31821,44.994511,5910,4.505,0.94,
8752343,291.37503,44.938381,5853,4.502,0.944,
8752430,291.41296,44.962238,5735,4.433,0.969,
8752590,291.47281,44.956589,5750,4.466,0.954,
8752618,291.4859,44.930752,5780,4.438,1,
8752660,291.49811,44.909939,5700,4.372,0.947,
8752841,291.55746,44.994511,5984,4.521,0.906,
8753071,291.63583,44.910221,5723,4.478,0.993,
8753134,291.6593,44.976391,5825,4.516,0.923,
8753300,291.71793,44.953251,5973,4.506,0.935,
8753426,291.76346,44.973862,5818,4.523,0.925,
8753627,291.83881,44.963409,5942,4.506,0.938,
8753654,291.84698,44.997421,5818,4.523,0.925,
8753657,291.84805,44.96822,5678,4.484,0.97,
8754307,292.13422,44.944908,5989,4.502,0.931,
8754316,292.13705,44.981079,5678,4.388,0.994,
8754492,292.20807,44.945129,5926,4.501,0.963,
8754763,292.31769,44.912991,5609,4.363,0.975,
8756814,293.12109,44.969769,5957,4.506,0.937,
8756852,293.13239,44.954361,5910,4.505,0.94,
8756942,293.16605,44.979271,5778,4.531,0.911,
8757043,293.20248,44.964069,5900,4.509,0.951,
8757226,293.27704,44.917915,5780,4.438,1,
8757293,293.30148,44.938381,5814,4.332,1.073,
8757304,293.30627,44.957539,5896,4.516,0.914,
8757341,293.3212,44.997318,5900,4.478,0.91,
8757388,293.34167,44.930672,5926,4.501,0.963,
8757619,293.42227,44.98666,5481,4.413,0.917,
8757666,293.43936,44.910252,5817,4.483,0.981,
8758134,293.61295,44.924541,5106,4.45,0.9,
8758327,293.68411,44.966728,5613,4.419,1.006,
8758329,293.68503,44.984589,5956,4.504,0.934,
8758345,293.6944,44.986488,5671,4.501,0.955,
8758511,293.77597,44.994591,5906,4.434,0.957,
8758555,293.79245,44.959209,5782,4.376,1.014,
8758670,293.83469,44.999512,5833,4.292,1.047,
8758693,293.84491,44.994968,5727,4.34,1.085,
8758877,293.91125,44.978569,5376,4.319,1.081,
8758888,293.91681,44.942451,5774,4.268,1.144,
8759032,293.97,44.902359,5297,4.379,0.996,
8759036,293.97043,44.995178,5566,4.382,0.967,
8759054,293.97736,44.958172,5792,4.29,1.146,
8759169,294.01685,44.986279,5560,4.463,0.956,
8759453,294.12271,44.966629,5817,4.486,0.936,
8759570,294.16809,44.944988,5604,4.451,0.943,
8759594,294.17908,44.993729,5908,4.468,0.916,
8759779,294.24384,44.998959,5635,4.401,0.915,
8759825,294.26263,44.967155,5829,4.437,0.97,
8759993,294.31735,44.998119,5868,4.362,1.112,
8760135,294.37128,44.924759,5713,4.414,1.023,
8760162,294.3812,44.958069,5672,4.479,0.931,
8760267,294.41934,44.91991,5596,4.415,0.924,
8760337,294.44507,44.956059,5225,4.41,0.954,
8760405,294.47318,44.923969,5754,4.481,0.991,
8760414,294.47684,44.984447,5931,4.346,0.965,
8760415,294.47705,44.989353,5543,4.366,0.996,
8760442,294.48706,44.919731,5955,4.356,1.051,
8760507,294.50952,44.956799,5751,4.508,0.94,
8760596,294.53876,44.901119,5516,4.381,0.963,
8760645,294.55621,44.925289,5888,4.504,0.944,
8761064,294.70047,44.970139,5706,4.428,0.923,
8761125,294.72256,44.966782,5962,4.479,0.926,
8761234,294.75507,44.971203,5780,4.438,1,
8761297,294.77563,44.952438,5995,4.473,0.91,
8766285,296.42862,44.980206,5780,4.438,1,
8766462,296.48962,44.99704,5759,4.481,0.945,
8766707,296.56372,44.914108,5213,4.434,0.917,
8766934,296.63843,44.926479,5387,4.418,0.922,
8766949,296.64426,44.995281,5687,4.247,1.136,
8767105,296.69608,44.96944,5491,4.446,0.907,
8767334,296.76282,44.903831,5780,4.438,1,
8767351,296.76752,44.905861,5878,4.512,0.945,
8767557,296.82153,44.95335,5780,4.418,1.039,
8767660,296.84708,44.984379,5702,4.371,1.053,
8771371,297.79721,44.913761,5729,4.376,0.988,
8771727,297.8876,44.995209,5476,4.422,0.904,
8771840,297.91742,44.963959,5790,4.528,0.9,
8772148,297.99411,44.9865,5359,4.425,0.915,
8772179,298.0036,44.991161,5600,4.319,1.053,
8772228,298.01389,44.972019,5788,4.484,0.936,
8772928,298.17865,44.958698,5651,4.329,1.078,
8773565,298.34314,44.98872,5225,4.434,0.915,
8774002,298.45825,44.98428,5499,4.28,1.125,
8777615,299.4209,44.97913,5659,4.369,0.994,
8779035,299.8176,44.938648,5841,4.299,1.145,
8783959,301.19232,44.937168,5598,4.436,0.969,
8784000,301.20386,44.978149,5780,4.438,1,
8784035,301.21304,44.96632,5865,4.254,1.096,
8798626,282.14514,45.004539,5734,4.463,0.983,
8800777,283.17911,45.043301,5778,4.531,0.911,
8800803,283.18939,45.09285,5653,4.448,0.976,
8801041,283.31097,45.088631,5812,4.513,0.923,
8801533,283.59518,45.076569,5561,4.447,0.946,
8801567,283.61115,45.06559,5778,4.355,1.102,
8801638,283.65463,45.027279,5472,4.41,0.949,
8801825,283.75021,45.00499,5910,4.505,0.94,
8802165,283.89966,45.016891,5679,4.487,0.972,
8802534,284.09265,45.012798,5838,4.495,0.962,
8802973,284.32593,45.076229,5830,4.449,0.978,
8803311,284.509,45.049301,5970,4.357,1.037,
8803312,284.50949,45.069321,5865,4.518,0.918,
8803389,284.54373,45.03334,5979,4.483,0.939,
8803472,284.58374,45.052422,5895,4.489,0.991,
8803511,284.60217,45.057812,5790,4.528,0.9,
8803540,284.61511,45.091599,5367,4.473,0.917,
8803597,284.64124,45.077869,5778,4.531,0.911,
8803757,284.72797,45.064968,5523,4.364,1.046,
8803762,284.73145,45.018559,5999,4.461,0.98,
8803832,284.7681,45.035221,5926,4.519,0.913,
8803857,284.78232,45.020409,5984,4.521,0.906,
8804164,284.95966,45.022709,5900,4.509,0.951,
8804219,284.99448,45.01429,5632,4.537,0.904,
8804261,285.02368,45.043526,5533,4.386,0.973,
8804398,285.10416,45.012939,5939,4.46,0.951,
8804759,285.33905,45.055462,5575,4.27,1.142,
8804823,285.37564,45.046848,5888,4.504,0.944,
8804845,285.38742,45.049049,5594,4.489,0.934,
8804937,285.43997,45.011559,5900,4.509,0.951,
8805014,285.47623,45.081619,5272,4.473,0.91,
8805061,285.50235,45.01421,5706,4.525,0.926,
8805293,285.62811,45.067661,5949,4.493,0.962,
8805437,285.70901,45.032478,5818,4.523,0.925,
8805970,285.97012,45.055241,5897,4.484,0.943,
8806018,285.99124,45.03307,5790,4.336,1.08,
8806123,286.04712,45.053211,5768,4.434,1.015,
8806160,286.06662,45.063381,5896,4.518,0.916,
8806250,286.11502,45.072861,5919,4.485,1,
8806452,286.21545,45.06934,5957,4.476,1.016,
8806846,286.43155,45.002041,5767,4.347,1.095,
8806998,286.52069,45.004162,5841,4.52,0.931,
8807064,286.55811,45.042858,5957,4.506,0.937,
8807422,286.76294,45.040382,5780,4.438,1,
8807711,286.90878,45.020828,5995,4.437,0.926,
8808227,287.18073,45.06403,5836,4.5,0.97,
8808408,287.28171,45.02029,5783,4.379,0.982,
8811370,288.80115,45.034481,5482,4.451,0.933,
8811647,288.9231,45.04792,5865,4.518,0.918,
8811926,289.04324,45.083431,5743,4.534,0.903,
8811989,289.06866,45.064419,5966,4.491,0.959,
8812059,289.10364,45.02441,5611,4.272,1.114,
8812498,289.31723,45.087181,5963,4.501,0.935,
8812786,289.45782,45.094421,5841,4.52,0.931,
8812868,289.50073,45.029057,5780,4.438,1,
8812874,289.50281,45.032558,5805,4.471,1.01,
8812907,289.51895,45.094051,5878,4.512,0.945,
8813317,289.70883,45.011391,5741,4.495,0.946,
8813405,289.75323,45.067921,5802,4.391,0.978,
8813838,289.94034,45.01572,5969,4.462,0.952,
8813864,289.95279,45.0853,5416,4.529,0.904,
8814197,290.05652,45.025215,5780,4.438,1,
8814313,290.09793,45.08712,5926,4.506,0.939,
8816633,290.97629,45.06728,5996,4.377,0.97,
8816868,291.06689,45.083523,5780,4.438,1,
8817051,291.12762,45.088341,5787,4.43,0.951,
8817229,291.1937,45.03249,5949,4.493,0.962,
8817487,291.29648,45.059311,5942,4.506,0.938,
8818095,291.53461,45.016411,5952,4.349,1.063,
8818303,291.608,45.001179,5300,4.473,0.937,
8818439,291.65753,45.015179,5910,4.505,0.94,
8818675,291.73117,45.023151,5957,4.498,0.971,
8819061,291.87585,45.051579,5633,4.526,0.906,
8819168,291.922,45.036121,5984,4.521,0.906,
8819447,292.04221,45.047771,5841,4.41,0.942,
8821904,293.05032,45.095032,5616,4.466,0.931,
8822182,293.15836,45.023762,5936,4.501,0.965,
8822401,293.24066,45.061119,5823,4.422,0.9,
8822701,293.34573,45.012192,5666,4.497,0.908,
8822905,293.42093,45.073341,5988,4.447,0.918,
8822976,293.44281,45.093479,5713,4.445,0.991,
8823130,293.5,45.085899,5565,4.434,0.999,
8823233,293.54117,45.02766,5803,4.323,1.069,
8823353,293.59018,45.0009,5851,4.449,0.995,
8823491,293.64465,45.01067,5948,4.465,0.971,
8823641,293.70193,45.082722,5541,4.525,0.922,
8823833,293.7749,45.087639,5607,4.381,0.948,
8824380,293.97195,45.045341,5978,4.301,1.13,
8824498,294.01508,45.026321,5171,4.397,0.977,
8824604,294.05341,45.089611,5942,4.402,0.978,
8824674,294.07895,45.05611,5911,4.503,0.938,
8825084,294.22931,45.077271,5893,4.505,0.941,
8825472,294.37274,45.025749,5800,4.373,0.948,
8825564,294.40503,45.065319,5627,4.461,0.923,
8825632,294.42493,45.063702,5999,4.494,0.959,
8825833,294.49631,45.01152,5838,4.511,0.902,
8825860,294.50534,45.00106,5957,4.476,1.016,
8825926,294.52612,45.040359,5818,4.523,0.925,
8826025,294.5585,45.044621,5791,4.505,0.958,
8826039,294.56497,45.04306,5942,4.506,0.938,
8826168,294.61301,45.060169,5907,4.395,1.058,
8826689,294.78302,45.04916,5802,4.376,1.092,
8827519,295.07343,45.05801,5984,4.521,0.906,
8828060,295.25061,45.083328,5364,4.433,0.901,
8828101,295.26346,45.098862,5738,4.381,0.93,
8831970,296.60385,45.068878,5532,4.5,0.952,
8832010,296.61328,45.09148,5743,4.527,0.904,
8832056,296.625,45.08297,5831,4.457,0.943,
8832107,296.63934,45.07354,5849,4.28,1.083,
8832368,296.711,45.05904,5973,4.506,0.935,
8832401,296.71954,45.028542,5835,4.474,0.906,
8832512,296.75296,45.0411,5500,4.416,0.928,
8832639,296.78677,45.01722,5904,4.448,0.973,
8832658,296.79248,45.023991,5855,4.421,1.084,
8832687,296.80109,45.04319,5941,4.369,0.992,
8836152,297.71173,45.018322,5780,4.438,1,
8836192,297.7229,45.08691,5973,4.459,0.925,
8836465,297.79837,45.032921,5951,4.354,0.986,
8837045,297.94363,45.034618,5487,4.423,0.902,
8837122,297.95914,45.07616,5897,4.407,0.975,
8837813,298.1265,45.007561,5670,4.263,1.117,
8838463,298.29074,45.036442,5899,4.323,1.021,
8838515,298.30573,45.060242,5903,4.382,1.036,
8838564,298.31952,45.045071,5957,4.385,1.035,
8840715,298.9173,45.069489,5819,4.448,0.981,
8840838,298.94778,45.041069,5735,4.33,1.09,
8840929,298.97299,45.042301,5780,4.438,1,
8842164,299.3092,45.098969,5888,4.504,0.944,
8845026,300.15186,45.089611,5843,4.403,1.073,
8845274,300.22723,45.039082,5721,4.311,1.075,
8845285,300.2294,45.064869,5775,4.35,0.97,
8845511,300.29419,45.043549,5534,4.433,0.93,
8845743,300.35272,45.037479,5539,4.356,0.998,
8846051,300.42737,45.06004,5508,4.406,0.925,
8847654,300.85931,45.022018,5560,4.389,0.942,
8847921,300.9422,45.098412,5739,4.296,1.135,
8848271,301.04239,45.022888,5874,4.338,1.096,
8848458,301.10046,45.066811,5979,4.366,1.092,
8848543,301.12216,45.056622,5721,4.311,1.075,
8865915,283.08447,45.112919,5739,4.506,0.925,
8866136,283.16168,45.119652,5635,4.492,0.935,
8866554,283.35822,45.115211,5629,4.509,0.915,
8866572,283.36603,45.190762,5436,4.422,0.96,
8866824,283.47345,45.161098,5957,4.498,0.971,
8867017,283.57843,45.140862,5893,4.505,0.941,
8867572,283.84766,45.128448,5854,4.375,1.034,
8867629,283.87552,45.151459,5895,4.291,1.124,
8867955,284.0538,45.177834,5333,4.454,0.922,
8868027,284.0878,45.112492,5518,4.269,1.137,
8868255,284.20853,45.18956,5346,4.371,1.004,
8868354,284.25253,45.171211,5895,4.489,0.991,
8868649,284.39655,45.13604,5472,4.382,0.981,
8869298,284.68713,45.139191,5808,4.503,0.963,
8869336,284.70944,45.137199,5918,4.414,0.999,
8869496,284.79144,45.190029,5780,4.438,1,
8869504,284.79694,45.198151,5596,4.53,0.903,
8870135,285.14896,45.194611,5977,4.473,1.022,
8870215,285.18884,45.158066,5780,4.438,1,
8870382,285.2836,45.12458,5895,4.419,1.02,
8870474,285.34555,45.15836,5722,4.438,0.905,
8870564,285.39743,45.103539,5926,4.519,0.913,
8870648,285.4426,45.194889,5778,4.531,0.911,
8870709,285.47421,45.10059,5978,4.346,1.09,
8870763,285.49457,45.189331,5918,4.346,0.981,
8870819,285.52115,45.105057,5780,4.438,1,
8871074,285.63568,45.172272,5963,4.501,0.935,
8871360,285.76401,45.167629,5481,4.508,0.912,
8871392,285.77432,45.161179,5896,4.516,0.914,
8871757,285.93665,45.130131,5904,4.471,1.001,
8872144,286.11761,45.176338,5783,4.438,0.938,
8872368,286.22812,45.115929,5645,4.408,0.928,
8872510,286.29654,45.14164,5991,4.329,1.105,
8872560,286.32037,45.157848,5973,4.506,0.935,
8872580,286.33115,45.15126,5910,4.505,0.94,
8872608,286.3457,45.114632,5957,4.498,0.971,
8872741,286.41129,45.167309,5988,4.507,0.934,
8872867,286.47153,45.167149,5780,4.438,1,
8872941,286.50888,45.196949,5873,4.48,0.947,
8873028,286.55264,45.136696,5780,4.438,1,
8873113,286.5914,45.101559,5896,4.518,0.916,
8873583,286.81454,45.11459,5784,4.289,1.118,
8873596,286.82068,45.12038,5999,4.494,0.959,
8873882,286.95724,45.17057,5925,4.356,1.116,
8873894,286.96408,45.12672,5884,4.357,1.01,
8874266,287.14923,45.121712,5616,4.483,0.902,
8878306,289.0614,45.186821,5889,4.464,0.999,
8878321,289.0683,45.152969,5670,4.416,0.997,
8878329,289.07281,45.166599,5825,4.516,0.923,
8878397,289.10773,45.1138,5842,4.437,0.95,
8878492,289.15039,45.178959,5356,4.338,1.055,
8878518,289.16367,45.125301,5926,4.519,0.913,
8878566,289.18204,45.132229,5520,4.427,0.97,
8878678,289.23099,45.1311,5110,4.428,0.933,
8878849,289.29681,45.148628,5825,4.516,0.923,
8878863,289.30325,45.148041,5974,4.42,1.08,
8878935,289.33411,45.167252,5274,4.386,0.987,
8879124,289.41525,45.179001,5775,4.46,0.927,
8879242,289.45541,45.194012,5582,4.326,1.118,
8879350,289.50211,45.111279,5878,4.49,0.927,
8879539,289.5788,45.119991,5911,4.519,0.914,
8879564,289.59424,45.158081,5955,4.52,0.91,
8879612,289.61459,45.128319,5926,4.486,0.965,
8879717,289.65912,45.144852,5280,4.436,0.905,
8879915,289.74515,45.18716,5960,4.371,1.073,
8880123,289.8288,45.10276,5856,4.386,1.092,
8880253,289.89261,45.149818,5539,4.322,1.106,
8880268,289.90121,45.132011,5638,4.529,0.903,
8880607,290.02631,45.109901,5926,4.501,0.963,
8881015,290.16913,45.15535,5772,4.34,0.985,
8881158,290.20978,45.109589,5926,4.506,0.939,
8881160,290.21024,45.100639,5916,4.339,1.136,
8881986,290.49658,45.136971,5786,4.515,0.911,
8882498,290.66986,45.134491,5831,4.3,1.091,
8882601,290.70926,45.15052,5780,4.438,1,
8882746,290.76202,45.192162,5665,4.322,1.142,
8883289,290.98325,45.148739,5804,4.499,0.921,
8883474,291.04684,45.14748,5997,4.522,0.904,
8883499,291.056,45.151138,5780,4.423,0.972,
8883550,291.07632,45.141418,5933,4.475,0.999,
8883614,291.10074,45.16787,5841,4.414,0.961,
8884014,291.24918,45.151379,5635,4.46,0.968,
8884298,291.35696,45.123192,5984,4.49,0.984,
8884632,291.47147,45.132568,5849,4.517,0.919,
8884774,291.51917,45.100769,5912,4.403,0.971,
8885008,291.60968,45.187519,5957,4.498,0.971,
8885058,291.62592,45.15535,5865,4.518,0.918,
8885113,291.64447,45.159481,5639,4.509,0.953,
8885343,291.72876,45.103249,5949,4.493,0.962,
8885394,291.74533,45.101131,5910,4.505,0.94,
8885400,291.74734,45.12038,5779,4.487,0.913,
8885479,291.77261,45.158741,5993,4.489,0.986,
8885808,291.89969,45.14006,5999,4.494,0.959,
8886017,291.98166,45.152012,5702,4.371,1.008,
8886092,292.00461,45.154179,5896,4.516,0.914,
8888495,292.92419,45.185589,5687,4.325,1.135,
8888595,292.95432,45.153629,5489,4.413,0.948,
8888631,292.96494,45.120529,5993,4.489,0.986,
8889246,293.19205,45.137562,5900,4.509,0.951,
8889318,293.21094,45.173126,5780,4.438,1,
8889784,293.37634,45.103561,5984,4.521,0.906,
8890220,293.53992,45.162998,5991,4.418,1.018,
8890398,293.60248,45.142262,5927,4.374,1.094,
8890448,293.62518,45.149899,5942,4.35,1.114,
8890528,293.65488,45.185963,5780,4.438,1,
8890680,293.70612,45.115479,5780,4.438,1,
8890783,293.7471,45.10722,5592,4.467,0.953,
8891112,293.8623,45.192471,5885,4.398,1.125,
8891304,293.92188,45.11375,5575,4.401,1.002,
8891395,293.95193,45.119171,5615,4.396,1.038,
8891592,294.01874,45.109776,5780,4.438,1,
8891786,294.07269,45.152489,5706,4.525,0.926,
8891941,294.11523,45.12867,5790,4.528,0.9,
8892006,294.13635,45.165226,5833,4.337,1.024,
8892157,294.18927,45.151581,5709,4.489,0.95,
8892171,294.19363,45.194721,5847,4.491,0.964,
8892315,294.24353,45.11573,5640,4.486,0.909,
8892413,294.26843,45.133709,5731,4.455,0.958,
8892419,294.26984,45.148632,5780,4.438,1,
8892584,294.3215,45.166859,5650,4.476,0.937,
8893027,294.45465,45.174,5601,4.378,1.053,
8893049,294.46234,45.183079,5895,4.364,1.094,
8893172,294.50113,45.117569,5930,4.434,0.996,
8893247,294.52832,45.114868,5274,4.377,1.027,
8893398,294.57425,45.158211,5899,4.48,0.951,
8893476,294.60089,45.169628,5641,4.287,1.121,
8893662,294.66235,45.109692,5955,4.52,0.91,
8894383,294.9046,45.196449,5511,4.278,1.125,
8894425,294.9212,45.152649,5937,4.457,0.97,
8894610,294.9823,45.107658,5891,4.414,1.015,
8894646,294.99585,45.119579,5839,4.337,1.082,
8894791,295.04626,45.104511,5819,4.429,1.075,
8894854,295.06345,45.141369,5767,4.282,1.113,
8894914,295.08337,45.170658,5937,4.342,1.09,
8895029,295.12042,45.163799,5981,4.417,0.957,
8895143,295.1564,45.10405,5957,4.506,0.937,
8895186,295.16852,45.18494,5701,4.337,1.066,
8895232,295.18475,45.140011,5663,4.452,0.959,
8895244,295.18753,45.182819,5956,4.504,0.934,
8895256,295.19144,45.194515,5919,4.295,1.125,
8895258,295.19244,45.143841,5880,4.518,0.917,
8895303,295.21017,45.138088,5774,4.351,1.068,
8895525,295.28119,45.17466,5615,4.46,0.958,
8895676,295.32864,45.12986,5704,4.451,0.95,
8895758,295.34967,45.114552,5866,4.473,1,
8903403,297.6218,45.190262,5343,4.432,0.906,
8903512,297.64993,45.199089,5864,4.363,1.033,
8903851,297.73328,45.179039,5177,4.388,0.99,
8906132,298.30551,45.200001,5372,4.37,1.002,
8907079,298.55762,45.138569,5356,4.41,0.94,
8909598,299.28467,45.141457,5780,4.438,1,
8910946,299.67194,45.117313,5780,4.438,1,
8913437,300.39658,45.146561,5437,4.282,1.137,
8914476,300.69717,45.161385,5780,4.438,1,
8914991,300.8364,45.126419,5921,4.401,1.035,
8915366,300.9519,45.14513,5916,4.446,0.97,
8933087,282.88129,45.285389,5977,4.473,1.022,
8933411,283.03424,45.201061,5847,4.486,0.98,
8933565,283.0979,45.287285,5780,4.438,1,
8933913,283.25024,45.242668,5472,4.337,1.04,
8933959,283.27509,45.201595,5780,4.438,1,
8934111,283.3494,45.29739,5883,4.479,0.964,
8934177,283.38165,45.276489,5865,4.518,0.918,
8934748,283.67413,45.29282,5847,4.483,0.929,
8934859,283.72861,45.276791,5889,4.475,0.906,
8934893,283.75034,45.22855,5788,4.394,0.931,
8935697,284.15829,45.229351,5942,4.506,0.938,
8935715,284.16788,45.28931,5942,4.506,0.938,
8935747,284.18674,45.205269,5955,4.52,0.91,
8935935,284.27142,45.29311,5891,4.398,1.032,
8936152,284.37006,45.215691,5658,4.472,0.974,
8936567,284.57956,45.230358,5915,4.417,0.957,
8936886,284.7338,45.287971,5778,4.531,0.911,
8936918,284.74524,45.280781,5973,4.516,0.904,
8937208,284.90643,45.261082,5995,4.446,1.054,
8937754,285.20889,45.211342,5957,4.498,0.971,
8937771,285.21783,45.274841,5696,4.519,0.921,
8937867,285.27448,45.206322,5782,4.423,0.937,
8938333,285.52829,45.221691,5973,4.492,0.902,
8938628,285.6626,45.21772,5815,4.349,0.969,
8938644,285.672,45.218639,5562,4.434,0.911,
8938725,285.70782,45.287289,5957,4.498,0.971,
