kepler_id,ra,dec,Teff,logg,Radius
8300056,291.92688,44.293919,4819,4.556,0.74
8300688,292.16489,44.2561,5105,4.476,0.856
8302148,292.74359,44.26651,4801,4.545,0.761
8302593,292.91391,44.209332,5032,4.563,0.791
8308080,294.81265,44.286911,5160,4.518,0.784
8308887,295.0657,44.28582,4744,4.552,0.751
8308949,295.08289,44.279018,4850,4.533,0.794
8310878,295.69519,44.22517,5015,4.442,0.912
8311493,295.89713,44.256969,5044,4.52,0.788
8311499,295.89905,44.26115,5122,4.572,0.739
8313257,296.42725,44.233829,5119,4.493,0.827
8313884,296.6113,44.221409,5165,4.633,0.702
8314693,296.8486,44.231449,5173,4.422,0.939
8314902,296.89697,44.233971,4420,4.577,0.722
8316096,297.20035,44.216919,4394,4.585,0.705
8316679,297.3439,44.258511,4693,4.562,0.735
8320613,298.27725,44.284328,5103,4.5,0.817
8320761,298.31058,44.265202,5116,4.612,0.739
8320841,298.3317,44.22921,4764,4.528,0.793
8322973,298.86954,44.206219,4889,4.495,0.841
8324694,299.32538,44.229149,5100,4.572,0.704
8325913,299.68051,44.274212,4993,4.551,0.741
8326487,299.82568,44.22691,5157,4.498,0.816
8327932,300.2218,44.200142,5035,4.519,0.791
8327990,300.23853,44.230541,4714,4.623,0.707
8328826,300.55502,44.288151,4955,4.586,0.749
8328992,300.60727,44.20652,4973,4.625,0.71
8329137,300.65018,44.28196,4970,4.537,0.764
8329391,300.70953,44.2197,4828,4.54,0.767
8329437,300.71899,44.245441,4846,4.561,0.735
8329476,300.72842,44.210838,5109,4.624,0.714
8329585,300.75391,44.219769,4999,4.523,0.786
8329687,300.78549,44.23394,5032,4.529,0.775
8329831,300.82999,44.294239,4827,4.558,0.737
8330243,300.93555,44.274281,5075,4.567,0.712
8330320,300.95413,44.231522,4986,4.623,0.715
8330380,300.97144,44.213058,5103,4.5,0.817
8330511,301.00595,44.235592,4782,4.49,0.844
8330667,301.04221,44.259979,5197,4.529,0.793
8330882,301.08987,44.218391,5195,4.485,0.835
8330992,301.11685,44.268139,5141,4.488,0.835
8331053,301.13266,44.22583,4600,4.569,0.732
8331107,301.14606,44.273102,4943,4.607,0.744
8331199,301.16553,44.285389,5162,4.611,0.736
8331242,301.17316,44.22126,5149,4.506,0.803
8331309,301.19135,44.21748,5087,4.611,0.738
8331471,301.2352,44.244732,4825,4.566,0.726
8331475,301.23624,44.26936,5126,4.6,0.747
8331490,301.24188,44.24361,5089,4.49,0.834
8331530,301.25577,44.278782,5094,4.499,0.819
8331592,301.27261,44.289341,5079,4.527,0.779
8331743,301.31552,44.234539,4842,4.561,0.732
8331862,301.35739,44.204109,4734,4.578,0.709
8343599,281.00482,44.371078,5129,4.535,0.759
8343708,281.09305,44.380692,5188,4.613,0.736
8343769,281.12772,44.315334,4939,4.538,0.78
8344026,281.29413,44.38509,4391,4.572,0.73
8345302,282.08701,44.365978,5148,4.423,0.94
8345337,282.10602,44.325829,4751,4.616,0.704
8345418,282.15137,44.324711,5013,4.619,0.721
8345494,282.19916,44.322491,5076,4.533,0.781
8345576,282.24033,44.36853,4930,4.558,0.732
8345631,282.27652,44.389431,4763,4.602,0.705
8345676,282.30444,44.366161,4878,4.585,0.716
8345828,282.39664,44.3423,5071,4.505,0.811
8345902,282.44751,44.313171,5084,4.573,0.762
8346064,282.52725,44.391769,4770,4.537,0.781
8346180,282.60272,44.392391,5022,4.61,0.727
8346481,282.77222,44.361832,4780,4.539,0.773
8346581,282.82562,44.332111,4763,4.574,0.712
8348646,283.96265,44.331638,4775,4.563,0.747
8348699,283.99286,44.399521,5036,4.52,0.793
8348888,284.09555,44.370861,4999,4.523,0.786
8349155,284.23517,44.373562,5009,4.554,0.736
8349498,284.43982,44.379929,5128,4.495,0.824
8350231,284.80914,44.32737,4863,4.621,0.709
8350288,284.84683,44.367222,4994,4.62,0.72
8350348,284.8822,44.323372,5081,4.596,0.77
8350452,284.94565,44.341381,4897,4.561,0.732
8350601,285.02011,44.351521,4989,4.522,0.789
8350999,285.2403,44.327129,4667,4.575,0.715
8351387,285.44135,44.303349,4928,4.492,0.844
8351919,285.75095,44.356979,5188,4.599,0.769
8352531,286.11584,44.383652,4491,4.58,0.711
8352537,286.11868,44.34528,4882,4.558,0.738
8352615,286.16168,44.388142,5077,4.614,0.723
8352767,286.24179,44.37986,4832,4.55,0.751
8352774,286.24509,44.319019,5160,4.562,0.722
8355239,287.56473,44.305,4963,4.501,0.826
8355456,287.65634,44.376091,4957,4.594,0.776
8355467,287.66364,44.359119,5003,4.534,0.768
8355527,287.69153,44.37611,5115,4.521,0.782
8355631,287.74643,44.35162,4481,4.579,0.719
8355841,287.86475,44.387039,5102,4.484,0.844
8355911,287.90286,44.375011,5125,4.513,0.795
8357743,288.84341,44.30761,4690,4.58,0.73
8358059,288.99338,44.335178,5191,4.573,0.824
8358944,289.38327,44.333961,5116,4.612,0.739
8359285,289.52417,44.355629,5106,4.606,0.752
8359332,289.54337,44.316132,4849,4.493,0.846
8360415,289.95544,44.39864,5134,4.56,0.721
8360720,290.07336,44.38541,4942,4.62,0.721
8361748,290.42191,44.399632,5007,4.603,0.751
8362318,290.60947,44.345169,5026,4.518,0.794
8362974,290.85971,44.350922,5135,4.464,0.874
8363546,291.06866,44.39946,5026,4.46,0.891
8363889,291.19339,44.372959,5115,4.614,0.733
8363991,291.2287,44.375401,4895,4.561,0.729
8364264,291.3252,44.385391,5108,4.574,0.701
8364883,291.56534,44.397511,4847,4.564,0.786
8365058,291.63162,44.379162,4565,4.562,0.741
8365196,291.68185,44.38636,4483,4.567,0.739
8365463,291.77899,44.345871,5139,4.609,0.741
8365620,291.83871,44.366531,5154,4.452,0.929
8365641,291.84805,44.317501,5197,4.468,0.861
8366347,292.12497,44.37859,4947,4.621,0.714
8366420,292.15167,44.30085,5037,4.54,0.756
8366742,292.26868,44.325588,4667,4.567,0.727
8366946,292.35361,44.312531,4889,4.495,0.841
8367410,292.53241,44.397221,4402,4.586,0.705
8367445,292.54425,44.366879,5040,4.53,0.773
8367693,292.63269,44.38887,4847,4.617,0.707
8367788,292.6658,44.374561,5147,4.619,0.725
8374021,294.84134,44.396439,4637,4.546,0.766
8374430,294.97787,44.39769,5086,4.55,0.739
8374462,294.98764,44.302052,5123,4.489,0.844
8374551,295.01859,44.371712,4616,4.562,0.738
8374627,295.04034,44.35603,4820,4.571,0.745
8375107,295.18732,44.31604,5125,4.513,0.795
8377598,295.98117,44.396339,4806,4.508,0.822
8378588,296.27863,44.361382,5115,4.511,0.798
8378929,296.37448,44.370918,4408,4.579,0.716
8378945,296.37866,44.34621,4395,4.578,0.718
8379146,296.44235,44.32811,5195,4.453,0.886
8379434,296.52835,44.32568,4873,4.507,0.822
8381999,297.20486,44.333641,4954,4.535,0.77
8386675,298.37234,44.348869,5043,4.617,0.728
8388082,298.72504,44.370201,5057,4.573,0.704
8389954,299.2338,44.334934,5059,4.557,0.757
8392447,299.88181,44.340649,5142,4.571,0.704
8395119,300.65469,44.304218,4987,4.569,0.713
8395302,300.71817,44.337299,4952,4.481,0.861
8395577,300.82825,44.358551,5041,4.479,0.857
8395799,300.90933,44.361092,5156,4.602,0.755
8395874,300.93292,44.311089,5162,4.511,0.818
8396148,301.01065,44.391609,4840,4.58,0.701
8396512,301.11679,44.340511,5102,4.604,0.748
8396606,301.14169,44.324196,5081,4.491,0.838
8408783,280.94128,44.417789,4947,4.539,0.778
8408884,281.00024,44.466511,4560,4.583,0.712
8409535,281.46503,44.431099,4825,4.577,0.706
8409965,281.76056,44.40815,5092,4.516,0.812
8410326,281.97177,44.43095,4913,4.594,0.772
8410374,282.00684,44.48148,4971,4.566,0.718
8410498,282.08829,44.427189,5016,4.559,0.817
8411520,282.64502,44.487011,5134,4.572,0.818
8411587,282.68005,44.474442,4710,4.574,0.715
8411749,282.77072,44.466599,5193,4.535,0.755
8411921,282.87332,44.447029,4965,4.591,0.729
8414005,284.03598,44.436409,5187,4.602,0.756
8414696,284.41968,44.486221,4898,4.571,0.712
8414716,284.43051,44.48053,5198,4.589,0.801
8414763,284.45767,44.458302,5122,4.556,0.73
8414856,284.49524,44.445301,4848,4.625,0.701
8415259,284.70425,44.473282,5195,4.485,0.835
8415404,284.79156,44.4897,4838,4.569,0.718
8415805,285.02222,44.458809,4997,4.613,0.734
8415885,285.0625,44.451981,5048,4.552,0.771
8416095,285.16519,44.475361,4759,4.601,0.713
8416176,285.20969,44.421692,5074,4.536,0.761
8416325,285.30124,44.425583,4954,4.489,0.856
8416393,285.34622,44.478909,4703,4.507,0.82
8416523,285.41061,44.412209,5016,4.601,0.747
8416859,285.58066,44.498798,5184,4.533,0.758
8416992,285.65775,44.466789,5053,4.512,0.801
8420620,287.57938,44.457661,5193,4.534,0.789
8420659,287.60242,44.458408,4682,4.557,0.745
8420690,287.61856,44.45266,4879,4.532,0.78
8422801,288.71457,44.407791,4450,4.584,0.709
8423343,288.96817,44.42757,4555,4.571,0.728
8423740,289.15161,44.48074,5093,4.484,0.849
8423789,289.17261,44.47961,5021,4.576,0.701
8425750,289.93411,44.4394,4566,4.61,0.718
8425834,289.96658,44.418522,5121,4.533,0.762
8426021,290.04086,44.469978,4829,4.516,0.81
8428212,290.86917,44.424957,5157,4.598,0.718
8428419,290.9425,44.447201,5060,4.598,0.765
8429280,291.25839,44.497452,5044,4.511,0.804
8429646,291.39255,44.428452,5028,4.492,0.836
8429843,291.46127,44.452122,5105,4.478,0.858
8429937,291.49054,44.433449,4995,4.533,0.771
8430660,291.7666,44.41806,4975,4.621,0.708
8431077,291.92679,44.431454,4848,4.557,0.771
8431125,291.94604,44.42585,4621,4.585,0.707
8431373,292.04437,44.447941,5122,4.503,0.811
8431457,292.07343,44.413391,5098,4.483,0.845
8431806,292.19995,44.494511,5117,4.45,0.898
8432320,292.42044,44.450611,4923,4.513,0.81
8432535,292.51126,44.403118,5066,4.575,0.785
8432607,292.53937,44.40683,4829,4.568,0.721
8432946,292.67453,44.423561,5190,4.591,0.719
8432949,292.67584,44.478909,5187,4.602,0.756
8435103,293.48416,44.462189,4816,4.504,0.828
8435170,293.51117,44.485889,4605,4.559,0.748
8435563,293.66541,44.449902,5055,4.619,0.704
8435766,293.74167,44.44833,5090,4.601,0.736
8441089,295.52225,44.412048,5069,4.581,0.762
8441150,295.53937,44.452259,4829,4.516,0.81
8443265,296.20569,44.498989,4954,4.563,0.724
8446296,297.08881,44.403519,4838,4.524,0.796
8454245,299.07266,44.479507,5140,4.539,0.797
8456020,299.53503,44.490971,4545,4.574,0.729
8458666,300.21277,44.480808,4710,4.583,0.701
8460866,300.87326,44.41029,4536,4.567,0.733
8463118,301.65222,44.451111,4723,4.583,0.714
8473976,281.12155,44.543732,5114,4.532,0.792
8474259,281.33142,44.526169,4891,4.516,0.805
8474340,281.39093,44.5047,5086,4.527,0.786
8474573,281.56134,44.5411,4449,4.569,0.736
8474863,281.74402,44.502979,5093,4.51,0.814
8475056,281.85577,44.587791,4977,4.548,0.747
8475228,281.96481,44.504459,5171,4.491,0.827
8475263,281.99219,44.5779,4914,4.589,0.718
8475483,282.13342,44.55254,5176,4.508,0.83
8475559,282.17657,44.589748,4499,4.562,0.744
8475826,282.32452,44.551682,5043,4.502,0.819
8475850,282.3425,44.53228,4910,4.545,0.755
8476000,282.43057,44.558079,5199,4.494,0.819
8478491,283.79916,44.508331,4770,4.576,0.71
8478576,283.8508,44.570511,5029,4.578,0.812
8478717,283.9292,44.565731,5076,4.557,0.727
8478720,283.93134,44.559071,5171,4.494,0.831
8479368,284.26996,44.56649,5182,4.595,0.761
8479437,284.3064,44.558929,4946,4.561,0.727
8479719,284.46158,44.518639,4877,4.54,0.766
8479863,284.54254,44.545502,4987,4.522,0.797
8479873,284.54852,44.564991,5035,4.51,0.807
8479932,284.58942,44.53611,4846,4.49,0.846
8480027,284.64215,44.57621,5130,4.591,0.773
8480172,284.72681,44.582691,5051,4.448,0.909
8480229,284.75943,44.570999,5095,4.529,0.771
8480301,284.79318,44.59161,4785,4.608,0.735
8480405,284.86829,44.500111,5025,4.509,0.809
8480520,284.9364,44.551041,4923,4.513,0.81
8480693,285.03271,44.5401,5040,4.58,0.804
8481095,285.2793,44.56538,4889,4.509,0.818
8481129,285.29575,44.55275,4873,4.558,0.796
8481170,285.31949,44.574581,4775,4.566,0.732
8481420,285.47116,44.517406,4809,4.545,0.763
8482464,286.08737,44.591728,5162,4.541,0.748
8482607,286.173,44.504719,4875,4.537,0.781
8482656,286.20078,44.597561,5093,4.508,0.826
8482756,286.26486,44.580158,5192,4.545,0.831
8483001,286.39737,44.512199,5154,4.539,0.751
8483132,286.4733,44.549122,4972,4.502,0.824
8483237,286.5282,44.516788,4827,4.504,0.828
8483271,286.54593,44.598701,5117,4.573,0.725
8485315,287.65015,44.508202,4884,4.6,0.763
8487173,288.60733,44.515511,5007,4.484,0.852
8487196,288.6207,44.53801,5032,4.479,0.859
8489243,289.56805,44.586578,5154,4.577,0.814
8489495,289.66763,44.562431,5115,4.477,0.854
8489861,289.80978,44.55545,5041,4.613,0.733
8490438,290.0567,44.594307,4902,4.581,0.752
8491219,290.33725,44.553692,5174,4.483,0.84
8491288,290.36261,44.547031,5102,4.463,0.88
8491318,290.3743,44.599628,4985,4.465,0.882
8491445,290.41937,44.562248,4989,4.522,0.789
8491619,290.47449,44.547989,4906,4.511,0.814
8492556,290.80234,44.53817,4910,4.455,0.892
8492678,290.85068,44.55407,5029,4.519,0.799
8492722,290.87183,44.590199,5122,4.503,0.811
8493287,291.07837,44.50676,4896,4.472,0.871
8495271,291.81976,44.579632,5068,4.484,0.86
8495415,291.88126,44.555729,5080,4.538,0.793
8495734,292.01154,44.556622,4966,4.621,0.714
8496012,292.12827,44.52306,5094,4.541,0.775
8496249,292.2388,44.523239,5151,4.519,0.791
8496280,292.24948,44.562359,4911,4.62,0.712
8496845,292.48172,44.542519,5120,4.478,0.853
8496883,292.49707,44.585979,4855,4.506,0.825
8499316,293.44189,44.577221,4484,4.579,0.714
8499956,293.67563,44.509041,5102,4.553,0.733
8500291,293.79001,44.539108,4843,4.554,0.763
8500438,293.84595,44.543201,4969,4.546,0.75
8500725,293.94965,44.53149,5199,4.454,0.885
8504653,295.2619,44.512589,4835,4.559,0.735
8505215,295.43433,44.53112,5095,4.624,0.712
8508291,296.39337,44.57011,4529,4.557,0.752
8508710,296.50958,44.503029,5040,4.466,0.878
8508736,296.5163,44.598011,5179,4.579,0.777
8516349,298.51447,44.500278,4386,4.586,0.709
8516864,298.63782,44.53912,5015,4.565,0.718
8520203,299.52277,44.532349,5018,4.584,0.71
8521812,299.9425,44.532364,5176,4.577,0.724
8521887,299.96622,44.50703,4815,4.528,0.79
8521906,299.97305,44.51812,4837,4.495,0.84
8522409,300.09622,44.576519,5146,4.472,0.86
8527166,301.61972,44.520641,4416,4.587,0.701
8538873,281.43631,44.684448,4920,4.62,0.72
8538910,281.45963,44.66209,5053,4.607,0.736
8540180,282.25143,44.62244,5080,4.489,0.837
8540214,282.2684,44.67313,5092,4.412,0.954
8540268,282.30075,44.673309,5033,4.529,0.777
8540280,282.30789,44.62949,5115,4.511,0.798
8542826,283.70078,44.623989,5161,4.493,0.867
8542952,283.77039,44.64592,5102,4.604,0.748
8543102,283.84647,44.630421,4713,4.543,0.77
8543110,283.85089,44.6357,5072,4.516,0.798
8543543,284.08923,44.688889,4696,4.571,0.72
8543589,284.11154,44.660389,5177,4.475,0.853
8544600,284.62317,44.602921,4693,4.588,0.736
8544697,284.66916,44.659142,4932,4.618,0.718
8545691,285.25211,44.663479,4970,4.475,0.869
8545915,285.39001,44.605991,4754,4.516,0.811
8545949,285.40619,44.676769,5120,4.566,0.716
8546195,285.54532,44.64872,5094,4.612,0.736
8546792,285.8847,44.62191,5198,4.6,0.759
8546981,285.992,44.675041,4901,4.575,0.736
8547734,286.39673,44.662071,5105,4.476,0.856
8547944,286.50961,44.611931,5192,4.585,0.795
8548032,286.56711,44.697891,5148,4.528,0.772
8548135,286.62943,44.64851,4821,4.515,0.811
8548541,286.85254,44.658791,4889,4.495,0.841
8548558,286.86212,44.662251,4999,4.505,0.817
8552053,288.66403,44.67168,4781,4.577,0.713
8552956,289.08389,44.654072,4911,4.545,0.781
8553150,289.17352,44.685661,4826,4.495,0.84
8553675,289.37881,44.600159,5060,4.598,0.765
8553926,289.4859,44.682232,5064,4.613,0.733
8553986,289.51584,44.6021,5106,4.606,0.752
8554778,289.86514,44.645969,4855,4.583,0.753
8554984,289.9545,44.624779,5054,4.547,0.775
8555360,290.08698,44.640491,4956,4.508,0.814
8555749,290.21725,44.6572,4636,4.579,0.712
8555903,290.2782,44.66518,4659,4.564,0.734
8556110,290.3511,44.64286,4961,4.584,0.749
8556127,290.35599,44.632912,5009,4.554,0.736
8556629,290.53067,44.618938,5197,4.548,0.736
8557981,291.04672,44.65237,5051,4.628,0.706
8558862,291.36935,44.625469,4613,4.583,0.704
8559190,291.48859,44.602859,4989,4.522,0.789
8559444,291.58041,44.606239,4784,4.559,0.737
8560012,291.78705,44.615379,5159,4.508,0.8
8560255,291.8909,44.619041,5001,4.443,0.911
8560658,292.05829,44.674469,5195,4.453,0.886
8560840,292.13437,44.65617,4931,4.595,0.774
8561132,292.24893,44.66972,4764,4.574,0.715
8561190,292.27118,44.683521,4684,4.595,0.718
8561453,292.38617,44.64336,4605,4.548,0.766
8564290,293.52924,44.66597,4978,4.47,0.875
8565138,293.84131,44.668892,4604,4.55,0.761
8566016,294.15704,44.61301,5141,4.598,0.763
8570575,295.70013,44.653172,4883,4.549,0.749
8571729,296.06924,44.614269,5037,4.461,0.887
8574747,296.95898,44.689388,5096,4.561,0.724
8580143,298.30933,44.693039,4930,4.574,0.72
8582244,298.83676,44.693569,5161,4.478,0.873
8584289,299.3656,44.65715,4891,4.516,0.805
8586530,299.93445,44.613361,5082,4.537,0.758
8586605,299.95313,44.621059,4744,4.508,0.82
8589728,300.78152,44.68985,4866,4.539,0.767
8590149,300.90247,44.61261,5031,4.485,0.848
8590749,301.15137,44.662979,5125,4.621,0.717
8590762,301.15848,44.619041,5192,4.543,0.774
8590774,301.16321,44.689178,4776,4.516,0.811
8591498,301.46661,44.68502,4682,4.557,0.745
8603745,281.47153,44.716942,5122,4.504,0.813
8603873,281.56638,44.735821,5054,4.505,0.821
8604386,281.88834,44.77692,4726,4.528,0.796
8604474,281.9368,44.773991,4733,4.52,0.805
8604575,281.99442,44.70406,4472,4.565,0.74
8604597,282.00443,44.797291,5028,4.492,0.836
8604666,282.04602,44.768059,4747,4.551,0.756
8604732,282.08685,44.72607,4811,4.606,0.751
8604907,282.19165,44.70924,5119,4.556,0.727
8605080,282.31012,44.74469,4778,4.53,0.789
8605414,282.5079,44.726639,5184,4.533,0.758
8605492,282.55338,44.722359,4861,4.619,0.714
8607718,283.73575,44.74873,4765,4.512,0.816
8607878,283.83505,44.72382,5141,4.549,0.737
8607939,283.87195,44.72818,5134,4.594,0.767
8608350,284.08636,44.706581,4982,4.605,0.742
8608564,284.20203,44.733521,5099,4.491,0.832
8608837,284.34998,44.744862,5067,4.61,0.744
8609532,284.72018,44.790741,4644,4.547,0.765
8609752,284.84268,44.793018,4765,4.584,0.702
8610251,285.14188,44.768261,4587,4.567,0.735
8610439,285.25522,44.701012,5002,4.531,0.784
8610473,285.27954,44.745869,4913,4.467,0.877
8610549,285.328,44.77076,5128,4.593,0.79
8611027,285.59091,44.776661,4935,4.499,0.832
8611121,285.64954,44.719219,4963,4.596,0.773
8611126,285.65329,44.78381,4973,4.568,0.746
8611257,285.71741,44.758419,5010,4.623,0.715
8611547,285.88351,44.736992,5180,4.597,0.769
8612098,286.17322,44.712452,5133,4.516,0.797
8612572,286.42532,44.793701,4986,4.496,0.833
8612999,286.66049,44.713371,5032,4.529,0.775
8613360,286.86588,44.779675,5069,4.519,0.813
8613545,286.97672,44.714458,5188,4.479,0.881
8616637,288.58405,44.733799,5103,4.562,0.787
8616731,288.6275,44.738708,5078,4.578,0.811
8616841,288.68127,44.794701,5162,4.605,0.754
8617364,288.95633,44.77058,5030,4.588,0.789
8617365,288.95755,44.716251,5053,4.473,0.866
8617502,289.02603,44.7715,5198,4.589,0.801
8617530,289.04041,44.756531,5116,4.522,0.844
8617679,289.10446,44.763321,4939,4.487,0.852
8617764,289.14572,44.79319,5062,4.481,0.853
8617846,289.17856,44.726238,5113,4.609,0.743
8617859,289.18372,44.757061,4874,4.481,0.858
8617910,289.2081,44.75309,4873,4.586,0.721
8618494,289.44711,44.763512,5197,4.562,0.844
8618911,289.6116,44.798191,4838,4.595,0.704
8619021,289.65948,44.794659,4786,4.499,0.833
8619098,289.69308,44.700211,5069,4.427,0.934
8619745,289.97592,44.79245,5139,4.609,0.741
8620220,290.14929,44.751621,4617,4.551,0.758
8620502,290.24509,44.726719,4918,4.605,0.704
8621094,290.45285,44.72438,4806,4.495,0.839
8621213,290.49429,44.780521,4957,4.494,0.839
8621619,290.62994,44.74316,5170,4.574,0.807
8622980,291.12433,44.76371,5071,4.535,0.77
8623478,291.31158,44.756748,5130,4.558,0.727
8623588,291.35568,44.774151,5036,4.609,0.737
8623938,291.49216,44.74572,4809,4.522,0.807
8624825,291.78296,44.763222,5073,4.552,0.774
8624918,291.82401,44.768841,5006,4.498,0.829
8624959,291.83969,44.712872,4980,4.613,0.726
8625059,291.8797,44.785061,4878,4.54,0.768
8625793,292.17059,44.707878,5039,4.509,0.828
8629039,293.48132,44.733429,4923,4.513,0.81
8629151,293.52249,44.790531,5185,4.46,0.901
8629171,293.52682,44.771229,5050,4.532,0.769
8629244,293.55005,44.77026,5177,4.511,0.795
8629476,293.63794,44.79385,4720,4.583,0.756
8629771,293.74316,44.719769,5158,4.476,0.886
8630241,293.90753,44.724659,4904,4.535,0.772
8630363,293.95087,44.725422,5095,4.53,0.776
8630973,294.19489,44.726688,4848,4.625,0.701
8631504,294.39105,44.762959,4825,4.603,0.732
8635886,295.80722,44.735119,5196,4.461,0.874
8636600,296.02225,44.732658,5071,4.505,0.811
8636612,296.02509,44.768478,4720,4.566,0.731
8637041,296.155,44.778179,5098,4.551,0.739
8637751,296.36066,44.759602,4775,4.508,0.821
8638661,296.6319,44.773312,5093,4.515,0.82
8638704,296.64749,44.73291,4983,4.512,0.807
8639408,296.8613,44.79174,5043,4.541,0.777
8639773,296.96573,44.772942,4850,4.506,0.838
8643384,297.86542,44.75388,5046,4.545,0.778
8643459,297.88391,44.798969,4874,4.481,0.858
8648904,299.27301,44.76178,5011,4.484,0.851
8653845,300.60852,44.797031,5096,4.525,0.825
8654815,300.87848,44.766499,5105,4.478,0.858
8655076,300.95102,44.74918,5197,4.422,0.938
8655821,301.25714,44.794369,4909,4.485,0.854
8656126,301.36633,44.76302,4989,4.522,0.789
8656197,301.3942,44.743198,5064,4.474,0.864
8669097,281.89557,44.888271,4828,4.57,0.77
8669549,282.17838,44.870918,5061,4.504,0.814
8669667,282.23706,44.873089,5071,4.489,0.839
8669850,282.34943,44.888,5105,4.586,0.739
8672020,283.50598,44.872631,4765,4.545,0.762
8672533,283.77353,44.876678,5152,4.585,0.791
8672678,283.8526,44.873508,5055,4.423,0.938
8673315,284.19415,44.838428,5167,4.47,0.901
8673557,284.32709,44.868019,4606,4.573,0.723
8673891,284.50235,44.83149,4972,4.502,0.824
8674005,284.55814,44.842258,4978,4.598,0.721
8674063,284.58945,44.823586,4819,4.555,0.749
8674241,284.68845,44.823551,4979,4.476,0.866
8674303,284.72256,44.86768,4830,4.569,0.78
8675931,285.68634,44.801628,4825,4.49,0.845
8676029,285.74042,44.86322,5044,4.605,0.725
8676846,286.18945,44.831741,4981,4.606,0.757
8677188,286.38303,44.838451,5078,4.548,0.741
8677562,286.60162,44.86668,5190,4.493,0.821
8678042,286.86072,44.884972,5161,4.452,0.892
8678135,286.91599,44.804279,5150,4.628,0.71
8678691,287.22513,44.899841,4806,4.495,0.839
8680778,288.35443,44.855492,5174,4.483,0.84
8680857,288.39072,44.827251,4391,4.574,0.725
8680979,288.44739,44.801682,4891,4.516,0.805
8681725,288.82764,44.843971,4531,4.577,0.718
8681776,288.85797,44.893211,5169,4.624,0.714
8682316,289.11575,44.849861,5062,4.481,0.853
8682321,289.11877,44.80162,5081,4.462,0.883
8682492,289.19095,44.846218,4924,4.451,0.898
8683646,289.71182,44.817814,5030,4.574,0.737
8683878,289.81265,44.818851,5067,4.61,0.744
8684010,289.86789,44.821178,5121,4.598,0.762
8684377,289.99393,44.887199,5151,4.48,0.884
8684857,290.16504,44.894932,5071,4.557,0.813
8685222,290.31628,44.83408,5028,4.558,0.75
8685413,290.38043,44.88166,4785,4.531,0.787
8685464,290.40021,44.880539,5087,4.611,0.738
8686010,290.58994,44.84911,4956,4.46,0.89
8686595,290.82077,44.827591,4838,4.504,0.828
8686950,290.94876,44.86528,5141,4.598,0.763
8688056,291.37027,44.82634,4536,4.567,0.733
8688110,291.39249,44.895149,5038,4.611,0.735
8688557,291.55591,44.800491,4732,4.538,0.778
8689154,291.76227,44.872742,5022,4.485,0.849
8689373,291.84198,44.858089,5196,4.593,0.775
8689606,291.94153,44.86348,4999,4.562,0.724
8690447,292.30289,44.829601,4963,4.437,0.917
8693451,293.49768,44.881969,4823,4.53,0.79
8695266,294.151,44.808941,5168,4.566,0.769
8695661,294.29276,44.836151,5093,4.561,0.721
8695929,294.38327,44.888908,5146,4.445,0.905
8696407,294.54117,44.875389,5018,4.466,0.88
8703884,296.93393,44.853642,5107,4.565,0.777
8708015,297.98419,44.899361,5108,4.504,0.823
8708041,297.98941,44.828411,4961,4.545,0.753
8708455,298.08395,44.847809,4963,4.527,0.781
8708822,298.1745,44.885239,4815,4.528,0.79
8710456,298.595,44.883778,4883,4.515,0.808
8717834,300.63809,44.81649,5197,4.548,0.736
8718687,300.89911,44.89349,5186,4.512,0.792
8720209,301.42612,44.853909,5189,4.546,0.739
8733529,282.01785,44.981251,4773,4.521,0.811
8733550,282.03253,44.932362,4866,4.529,0.785
8735995,283.31729,44.925072,4647,4.58,0.715
8736091,283.3577,44.96199,4816,4.521,0.802
8736398,283.52759,44.968922,5095,4.54,0.761
8736607,283.65201,44.998409,4931,4.471,0.873
8736639,283.66757,44.921329,5165,4.459,0.88
8736811,283.75671,44.956108,5007,4.592,0.75
8736900,283.80045,44.978771,5111,4.603,0.752
8736976,283.84052,44.910931,5122,4.503,0.811
8737120,283.91513,44.96516,4839,4.623,0.702
8737381,284.04996,44.932941,5174,4.5,0.811
8737522,284.12799,44.955639,4483,4.61,0.703
8737789,284.27969,44.90662,5045,4.542,0.753
8737933,284.35461,44.968391,5082,4.599,0.749
8737965,284.37381,44.938789,4862,4.481,0.857
8738465,284.60855,44.912849,5028,4.492,0.836
8739025,284.92133,44.988079,4604,4.571,0.73
8739220,285.0528,44.935928,4976,4.512,0.811
8739313,285.09995,44.919781,5027,4.613,0.731
8740018,285.52936,44.927898,5193,4.535,0.755
8740105,285.57361,44.969742,5061,4.513,0.799
8740146,285.59579,44.92976,4990,4.533,0.829
8740167,285.6059,44.934399,4978,4.61,0.724
8740519,285.79733,44.951939,4983,4.617,0.728
8741334,286.27298,44.961632,5117,4.566,0.712
8741746,286.49454,44.965111,5025,4.509,0.809
8742887,287.13867,44.92696,5167,4.603,0.757
8746039,288.75275,44.959599,5180,4.492,0.824
8746663,289.07303,44.975731,5149,4.506,0.803
8747073,289.26743,44.969521,5089,4.609,0.743
8747453,289.42868,44.9333,4778,4.523,0.8
8747554,289.47079,44.96484,5190,4.591,0.719
8747743,289.55026,44.942509,4981,4.574,0.746
8748318,289.81607,44.976952,4975,4.566,0.721
8748346,289.82935,44.914589,4786,4.499,0.833
8748404,289.85422,44.961159,4907,4.497,0.836
